"Germplasm","Plot","Rep","Row","Range","GNDVI_62","GNDVI_76","GNDVI_90","GNDVI_96","GNDVI_104","GNDVI_110","GNDVI_114","GNDVI_130","GNDVI_138","GNDVI_144","GNDVI_150","yld2","GNDVI_166","GNDVI_174","GNDVI_180","yld3","yld4","GNDVI_256","GNDVI_264","GNDVI_270","GNDVI_278","GNDVI_284","GNDVI_292","yld5"
"AFX_779","317","1","3","2",0.777043258590663,0.913062827695812,0.742739325247288,0.363073261871624,0.301326919449442,0.889837964455153,0.49988030224939,0.837405928142476,0.740376316855733,0.774899658435271,1.33254781955669,1.99000200966736,1.40663912692147,1.87810257959868,0.772773389316544,1.34952787054367,2.0943060331187,2.27995833954625,2.23949003142979,2.27869036416892,1.41739459182729,0.279206847718473,1.57499049694093,1.39143764213428
"NM1703PAR","318","2","3","3",0.794988075703392,1.08621660484414,0.585303639828642,0.253302558437457,0.0343074079048778,0.869993907694216,-0.233323097471824,0.14972653096826,0.473373809255248,0.412225908868026,0.928209432751597,1.42924311720299,1.09682784625548,1.582627643243,-0.293882356641233,0.318586951197723,0.745186916940399,2.18962098733379,2.27635997145648,1.80023789601564,1.56453438938888,0.685991986862746,1.55766843754985,1.16799289832756
"SW_9720","319","2","3","4",0.472772048894844,0.964908474057667,0.269753953980444,0.640601425841709,-0.106525376665579,-0.293129067775882,0.0926918430859488,0.137936099356004,0.0353577052800695,-0.111307370105742,0.45789373636808,0.978038031031659,0.919567742679668,1.26806309634696,0.046878169542679,0.296554573248764,1.47605444444654,1.65279642647219,1.05039795339288,1.12858071851036,0.762710435978345,-0.22297602093726,1.45414277162023,0.683412952530591
"SW_1011","320","3","3","5",0.183740039290554,0.782426944104092,0.473546754358564,1.03466393858561,0.0586953424040339,0.190753710095525,0.132593404277367,0.646056011611577,0.0102972791776109,-0.0794006099997889,-0.118254984152814,0.687565424123983,-0.000672951158297076,1.14076476611656,0.00755378749112874,0.541675904117814,1.29966898762111,1.20925439891692,0.322994589827833,-0.0166587349252956,0.85593083680023,-0.421447468385258,0.666931888779597,0.187919737741245
"NM1715PAR","321","3","3","6",0.593745282447718,0.819724308699739,0.741440136894711,0.675597610278538,0.287824876702797,-0.680037395499813,0.86549290927196,0.189657976116768,0.304679642607165,-0.179004272073481,0.0589625414462689,0.580257194089074,-0.00667083372094204,0.786186198422211,0.918478894564899,-0.40850929633278,0.0982879460544825,0.737973414172726,-0.0438081646789397,0.0916648121207207,1.03802683440985,-0.94849032365773,1.13275784352781,-0.753363688949584
"AMERISTAND_803T","322","4","3","7",0.600200123402879,0.878096009829154,0.728743360531537,0.716744426927711,0.447535041048508,-0.08798382414144,0.75874148017792,0.968963307445637,0.332873433926871,0.451900017507068,0.402227227856944,0.896716359954007,0.293101831580912,1.12690573521081,1.68134671675723,0.335520810348972,1.19240096926106,1.17549368771762,0.68547602392199,0.493783144892438,1.18458417443819,-0.421400419484391,1.25636425494924,0.290981425458384
"NUMEX_BILL_MELTON_CA_2019","323","4","3","8",-0.0923525488407704,1.17434702091617,0.742316608331881,0.366745212718907,0.395853149172615,0.0419549543681084,0.847925647629508,-0.41814355780118,0.168173979472575,-0.444914543070671,-1.03339376198959,-0.828996473771839,-1.0769399468035,0.348957859226044,1.00580456039223,-0.968565629119092,-0.0582029614773779,0.404451148984887,-0.574690056023617,-1.04185930069512,1.07244676964073,0.290659978920454,1.07325306038885,-0.671900722738327
"AFX_779","324","4","4","8",-2.27919277407666,-2.54907603913913,0.819697672385016,1.00242906285821,-0.0799663716979414,1.2203734496891,-1.31074714735293,-3.21478130901647,-0.825450029036804,-3.52377445952198,-2.03828396121345,-1.72759114607161,-2.83655702129437,-0.619888775023267,-1.91562771791296,-2.23962200510196,-1.98139781970607,-0.0215835067411145,-0.269956527034768,-1.43005522920354,0.780054456656426,-1.87129378259854,-1.62550022101345,-1.12340061358315
"NM1702PAR","325","4","4","7",-0.267868000405022,0.316279435597892,-0.125545985225262,-0.104707929773067,-0.414258526640378,1.06843527436295,-1.27877589045027,-0.353645288740569,-0.302566926074921,0.400448950920912,0.667596636292323,1.20266015877956,0.359199306619218,1.06694790620767,-1.29260860262081,1.00004576935497,1.59963449839168,1.68549784805838,2.16012172352757,2.24212187380685,1.3937394992902,0.164943520165604,-0.491800137048567,1.67464622891237
"NUMEX_BILL_MELTON_CA_2019","326","3","4","6",0.126351739142984,0.761221485907057,-0.0974144561606538,0.280592882828512,-0.306774816495647,0.802203476881738,-1.42764098619171,-0.333328605035651,-0.470480357928628,0.31670183682499,0.453394505716404,0.858301549090211,0.159354374129145,0.930969305657195,-1.80192010831639,0.35941390269687,0.521181224899587,1.42066406296693,1.28505951854169,1.24698386793283,1.28910764042064,0.413792201109611,-0.798851057653288,1.11953194521974
"AFX_149092","327","3","4","5",-0.130055212600374,0.803336681972312,-0.409838190329936,0.724900220889024,-0.333633680690264,-0.420852639730434,-0.742419717239218,-0.0339139489624594,-0.648869594343405,0.259904492549853,0.888845370203721,1.16830147629399,1.24489949357709,0.942714902761861,-1.25409140433744,0.606342789323337,1.63266144944409,1.16570907667263,0.593579818744162,0.824579377908495,0.777007440733428,-0.0938445025138161,-0.00870431648034334,1.23424810252804
"AFX_149092","328","2","4","4",-0.254417365403904,1.13292737064206,-0.137477404537289,1.32402545388401,-0.143159404796965,0.00125230270758664,-0.328852791110617,1.2320482402238,-0.535852260747948,0.506661947199745,0.579719554712281,0.610639000249811,0.407739247030259,0.806543725110702,-1.02860817303391,0.684331147475225,0.917532354428776,0.979107261451844,0.409112569520574,0.401774070020185,0.791299552550841,0.249120354397048,0.581073019860677,1.10706933908985
"NUMEX_BILL_MELTON_FG2011","329","2","4","3",0.106433252375462,1.16365959413575,0.0786478080523529,0.645926076702163,-0.270825631030963,-0.472776805744962,0.271444566675076,-0.0644662400513813,-0.504094270762486,-0.221604807914945,0.290363673372108,0.435781904107624,0.159337666096841,0.201248245231609,-0.89562175866343,-0.422428827705999,-0.0682739395574783,0.194050249858668,-0.416090094602154,0.172805847951481,0.697892249815437,-0.584557690335265,0.337785412841753,-0.0714373540086478
"NM1704PAR","330","1","4","2",-0.17319582303113,0.961314805256882,-0.0295677621866783,0.293654004436261,-0.191487700897623,-0.306922009952472,0.179713483142263,0.110129727925837,-0.624858303558843,-0.057146029842315,0.244144034750925,0.518612174634866,0.172615929463628,0.240626068221801,-0.0412338347413219,-0.0211791477590368,0.801310587783465,0.752860261099516,0.228966214328186,0.619469229799173,0.939242325683087,-0.13319431841144,0.866613515324931,0.817875762167862
"TMA_990","331","1","4","1",-0.477559993340168,1.61519345688997,0.0350637654076434,0.555485630198235,-0.0638354080836075,-0.581260439094466,0.715083144114595,-0.478311142761884,-0.422078660474988,-0.638275703047956,-1.1439887170348,-1.05848244290384,-1.31161467974553,-0.210054695779965,0.852539139682456,-1.23693865478478,-0.360095326624459,0.561362410663473,-0.0739303180068133,-0.470217737626008,0.851812753887749,0.748364549206415,1.22316967661219,0.13615120340099
"NUMEX_BILL_MELTON_CA_2019","332","1","5","1",-1.07358202173912,-1.28652355708475,0.707417975251595,1.35582314832072,-0.276869312604439,-0.147108433723663,-0.693012033377724,-1.59596010345042,-0.581715790034426,-1.97060221980854,-0.560897155380675,-1.12468418328086,-2.09171263235337,-0.119537352001059,-1.12418190750225,-1.05813260522901,-1.7496285965719,-0.215436780901701,0.623248523212196,0.0131606669878371,1.17279948390861,-0.199859707573629,-1.01180906080243,0.0779166472740093
"NUMEX_BILL_MELTON_CA_2019","333","1","5","2",0.136512738005979,0.826316668471389,-0.23530160185589,0.364984144559129,-0.481072034024666,-0.544280272580122,-0.864266470920728,0.549446812171418,-0.536901290545873,0.498921596991694,1.27986463174757,1.12632115387064,0.157507733642437,0.853000260681885,-1.45110505628971,1.44159604624702,1.2789016754872,1.08402674191072,1.8169048515738,2.02248045255256,1.34619083818535,0.935140611425932,-0.972095696637486,1.87250691316416
"NUMEX_BILL_MELTON_CA_2019","334","2","5","3",0.329693309917818,0.975450334488897,-0.188849406943258,0.80337506025211,-0.286723588193358,-1.22801389503731,-1.09436301702993,0.0843587473224426,-0.926866667487497,0.024223416913519,0.65308474351559,0.510373575878611,-0.0705788861991759,0.511897243020431,-2.04256814594895,0.179308554013838,0.331994819669751,0.533692822875023,0.228070930269556,0.216809061273422,0.997426540037139,0.781422084228889,-1.76564565907516,0.777899734209495
