"","X","Germplasm","Rep","Plot","Row","Range","yld1","yld2","yld3","yld4","yld5","yld6","GNDVI_62","NDVI_62","GNDVI_76","NDVI_76","GNDVI_90","NDVI_90","GNDVI_96","NDVI_96","GNDVI_104","NDVI_104","GNDVI_114","NDVI_114","GNDVI_124","NDVI_124","GNDVI_130","NDVI_130","GNDVI_138","NDVI_138","GNDVI_144","NDVI_144","GNDVI_150","NDVI_150","GNDVI_166","NDVI_166","GNDVI_174","NDVI_174","GNDVI_180","NDVI_180","GNDVI_188","NDVI_188","GNDVI_194","NDVI_194","GNDVI_200","NDVI_200","GNDVI_206","NDVI_206","GNDVI_216","NDVI_216","GNDVI_222","NDVI_222","GNDVI_228","NDVI_228","GNDVI_236","NDVI_236","GNDVI_240","NDVI_240","GNDVI_256","NDVI_256","GNDVI_264","NDVI_264","GNDVI_270","NDVI_270","GNDVI_278","NDVI_278","GNDVI_284","NDVI_284","GNDVI_292","NDVI_292"
"71",71,"SW_8421S",4,170,9,7,6.9,7.1,7.2805646308,7.15,9,7.05,-0.0418437544395,0.509163532420641,0.0528312731858238,0.47159169550173,-0.0148410003646247,0.498405386250886,0.146865968754757,0.473216283334482,0.125176112723633,0.447408277036305,0.231305164489042,0.493707352159365,0.0551939806572757,0.445095531589817,0.226594901390646,0.465088959155743,0.152897274431951,0.434918590496065,0.273264875687484,0.527917152262365,0.289940802292428,0.495240803388035,0.121838069131293,0.428004964010921,0.122319429004141,0.421657885710173,0.318913299697007,0.533646213,-0.00597363557010504,0.272854546157714,0.132361921574018,0.446380739637627,0.0985761199072814,0.436984516028634,0.303966621756512,0.544160981839703,0.0495578198917594,0.228362231638732,0.0982481408344938,0.371311736462897,0.165333405015369,0.416135712712051,0.207325849098578,0.41666562535795,0.251917287389212,0.464917540659675,0.0776237820675596,0.469271596188676,0.175482682386159,0.453164316117954,0.294997825066496,0.55641309155241,0.133288217801849,0.404731698583022,0.159984935766711,0.387396901445344,0.203423676636771,0.442204001805326
"72",72,"SW_8888",4,171,9,8,7.6,7.05,6.9199824548,6.35,8.05,6.2,-0.0581762793552641,0.508546792495225,0.0230974573827584,0.462846530839985,0.002056971764683,0.496922016423905,0.164706827323111,0.486552233054883,0.149689115851641,0.450364558,0.272634431540343,0.524371068455669,0.0140130847545464,0.427909655807632,0.199482233425157,0.465335009027245,0.203251839637402,0.455481082446784,0.296517304826839,0.533224628050734,0.320809960377592,0.521152429202011,0.102149770595489,0.402125427305422,0.132421652594446,0.419468955416668,0.350003834795366,0.560041386,-0.0202741122896342,0.308558819422197,0.113868740419669,0.429823937098605,0.090500232876494,0.438032601929661,0.308525253842673,0.543694285,0.0508046068677963,0.214640055099166,0.0933159696726375,0.354378356912385,0.164450003387404,0.399703703703704,0.204902306086555,0.413924773889655,0.250865971195638,0.463112335,0.0690147731058755,0.453044999620797,0.166976860827027,0.469695111555695,0.267501460735744,0.538950514549938,0.135008155663548,0.397641895577513,0.169960190654273,0.37321233168984,0.217506582584654,0.442270029921602
"73",73,"NM1703PAR",4,172,10,8,8.9,7.7,7.7861210548,7.35,9.3,7.5,-0.0128472814411696,0.508270525322428,0.0379214610669573,0.469971310673346,0.0174549166180501,0.47256507990892,0.19018266252455,0.50203262834329,0.173118570081231,0.452157766012145,0.238925771751011,0.532102816769043,0.00896564807959315,0.416647591,0.185506361231884,0.47116939607693,0.199935118084552,0.441829764579555,0.307868140641626,0.548010657254355,0.329383734623194,0.535715667708327,0.112999019393777,0.437804120129064,0.142982826622069,0.417224881277169,0.357967154551905,0.561812162013023,-0.00554203689620518,0.267394465117425,0.141917707880686,0.434445867460908,0.102152585526905,0.419525037106476,0.317579085853853,0.528678096787729,0.0554106560135859,0.211240303636286,0.0983605558333042,0.343518954248366,0.167160398877613,0.410457712173509,0.188227967681465,0.399757590502484,0.248090491759919,0.47145328996757,0.0808406888397145,0.447448854880706,0.184513657053665,0.49047932402533,0.30289784821136,0.574323702258834,0.133130829992399,0.413186264100034,0.187441504391727,0.40961168781238,0.234401605916771,0.463783661802317
"74",74,"SW_9813",4,173,10,7,9.3,8.15,7.9865171048,7.4,9.6,7.55,0.00595336535351523,0.498707184255569,0.0816429454988275,0.474068502081139,0.0356375032941024,0.456948935380486,0.205051884096398,0.504722095556569,0.18266582336739,0.453504502,0.233306219895804,0.528092361328525,0.0726400395117211,0.417029466395127,0.203463803244466,0.467579193852686,0.160165562074154,0.455734352129618,0.293666469620211,0.54905715656808,0.301422377824207,0.520276816608996,0.116226882639813,0.437695630978197,0.132594875423178,0.431474033,0.324182882360523,0.539195085163521,-0.00867574033248001,0.282141181831584,0.132927964676819,0.44196972,0.106363007372334,0.436325725789613,0.290360985256599,0.523189677371887,0.0204021225865528,0.233362607173217,0.0867344225122638,0.376319157758108,0.168318312867078,0.413417345964603,0.194431435908998,0.407412794,0.244226284552014,0.469570781705351,0.0683226253599059,0.447136228,0.174707767492425,0.500524804829339,0.28334255386254,0.550401162367293,0.141481549645716,0.40327555811735,0.191971986540672,0.403395888269838,0.223619426098872,0.45199002755804
"75",75,"TMA_990",3,174,10,6,8.1,6.85,6.7873328142,6.8,9.3,7.2,0.00272367189790693,0.482278098296953,0.0960786699959146,0.456825353203503,0.0397194265082858,0.452470637598683,0.203979970029552,0.49362736896666,0.182576338012489,0.444390550337782,0.230280292549442,0.52238525734515,0.08256275012721,0.402159961454208,0.204961247535949,0.455571318392416,0.14434899308356,0.414450884476782,0.301011833281003,0.535743699189077,0.267155480578308,0.485028230369193,0.132331178778212,0.432680991101368,0.127622036135415,0.379725009790369,0.307821782439646,0.504293820362687,0.027673173053762,0.21861772004087,0.166236573160007,0.445563639517115,0.123352450744703,0.428761034294196,0.279949809561934,0.511412897090431,0.00279365670615176,0.241305170716935,0.0935189600286784,0.387687883358472,0.176499865164546,0.413477812177503,0.194021512416078,0.411661395361957,0.231464377351113,0.469672128831357,0.0685664085940061,0.441113648493757,0.196555808080172,0.500213817044327,0.318787825506803,0.570856372146008,0.140262265310269,0.389943995436357,0.187365064753074,0.385901198086072,0.223199597077775,0.428527823746719
"76",76,"NM1704PAR",3,175,10,5,6.15,5.55,5.5717658522,5.7,7.5,6.85,-0.0567086885880031,0.486920582384702,0.0282675042138808,0.47639788640026,-0.0416979563714673,0.499521404354651,0.116598836236115,0.47337719427741,0.11674466688261,0.436295106277805,0.140541619838141,0.494879913687963,0.0742137771096912,0.437200988004593,0.124887597300968,0.445353471318571,0.0818250441854538,0.417213744329957,0.229947984767892,0.512049418,0.216178929188966,0.490679385,0.116279269961849,0.43735447883324,0.0977628494592179,0.409599515481868,0.261371181411008,0.513969944450576,0.0121226551202283,0.213622604467007,0.0899986958429005,0.430175428145942,0.0690824420427522,0.42227166534687,0.237331973472833,0.512209597417137,0.00560811357643959,0.224036939411802,0.0584327811857059,0.356050108,0.141579910813554,0.400493696604734,0.159559254826136,0.404260766,0.195410144706843,0.486397047095228,0.0240338131886762,0.432741689571396,0.152187920753063,0.482326190792405,0.281545543224082,0.564290209023276,0.126327122138806,0.413179036602651,0.191016635404522,0.423450828295119,0.240050735900628,0.49274404065637
"77",77,"MESQUITE",2,176,10,4,5.8,5.05,5.5662133362,5.25,7.4,6.35,-0.0574202657141457,0.478742456914565,0.0167362032439668,0.464065994684319,-0.044018301203113,0.486586028045457,0.133881890065584,0.466662401952583,0.124210997779729,0.429627512769814,0.158955700710172,0.481639004,0.0612991296884693,0.386252120287231,0.147106974294841,0.447412795160818,0.0946671907756813,0.415833897295688,0.239287175994327,0.500421531142871,0.209028542157212,0.453354518324822,0.104723359995799,0.435522145718442,0.0783002831105531,0.387108677304756,0.258824382465361,0.477419526910201,0.0177266273885448,0.20822438655256,0.11376899694757,0.431492082402581,0.0897962558428712,0.412104925303455,0.247857770078315,0.50279053311733,0.00645101408159936,0.23746373961582,0.0734067286409707,0.361975263951735,0.155587738992745,0.402789258524883,0.16932480023025,0.407556829601109,0.196387925786729,0.472197142422861,0.0437515394574794,0.445496749738739,0.175563492018724,0.469682166848221,0.282152451574688,0.5481854640093,0.1408967969728,0.39672050599811,0.196075483352678,0.404948730623471,0.24531577763926,0.468708231099927
"78",78,"TMA_990",2,177,10,3,7.15,6.45,6.9890965102,6.8,9.2,6.75,-0.0283201383802775,0.505680293688085,0.0132578486014013,0.44746888519689,-0.0143289411461582,0.471840302386015,0.152119009754229,0.470422671027234,0.147961904761905,0.438375006865491,0.183554427005135,0.48791441,0.0831574444996105,0.333215116685205,0.173010286834839,0.443004021399928,0.124350402131374,0.403455284552846,0.274504817746046,0.514438149,0.249336535692105,0.465046257768434,0.145165194450575,0.439284905550298,0.10472046339944,0.377093645,0.285711221824212,0.493016223374903,0.0316424605192165,0.225293460492701,0.167094488879404,0.467431918590221,0.127556239518226,0.42465313726479,0.271064981164344,0.514174779340762,0.025579372246378,0.270448621596212,0.102465834765801,0.363090824234485,0.179202085683473,0.410758512643509,0.20252074790528,0.402521235071982,0.234870795295635,0.468580072659318,0.0748309366064278,0.462701525054466,0.199747353340712,0.463454451819638,0.308149843989302,0.571898918096091,0.128712225887056,0.394815567622958,0.179199635473215,0.374566920785408,0.214792623511988,0.41281981846447
"79",79,"AMERISTAND_803T",1,178,10,2,6.45,5.35,5.7222980874,5.75,8.25,6.4,-0.0471073107660897,0.496021101396406,-0.0123335640975661,0.451855473647259,-0.0161425259794913,0.476050165242653,0.145865425389593,0.476186328638867,0.151202784251184,0.443251050420168,0.17270250270433,0.499780767360981,0.0888078147353968,0.300314886162741,0.156074704780648,0.4453509433749,0.140353033639603,0.38901979053909,0.255733281942571,0.515338860605069,0.223103772877265,0.463294070743019,0.123324277810635,0.428353797517797,0.0945603402359701,0.369338900057854,0.275175540694687,0.490812251070501,0.0170369665474806,0.197450640175098,0.158030107379938,0.445909724776495,0.105408207508274,0.422936118892001,0.259078511734893,0.507747121362616,0.017473369522198,0.247610261989347,0.0875952549669,0.347274007038713,0.162138301890079,0.394889183743673,0.19575680749105,0.386994333788182,0.23456850638921,0.451989589021559,0.068568464939927,0.453869333543324,0.191362326974569,0.478447069414185,0.297773714612002,0.560154541400008,0.134306506048733,0.384838544464292,0.189432771445455,0.386310421604539,0.228462318505609,0.436919843771685
"80",80,"NUMEX_BILL_MELTON",1,179,10,1,5.75,5.05,4.8520116754,4.45,6.8,5.8,-0.0874887843869727,0.477974357688514,-0.0408281676050878,0.455134806524011,-0.0532727208016886,0.498660287333458,0.135947517130292,0.466666174584272,0.116824104375972,0.43548239808744,0.191540816753244,0.491045439,0.0672137788523102,0.306174133122693,0.0998305182190589,0.448017354132772,0.11437131376341,0.365852752778865,0.230026344241575,0.501378921,0.210834167277161,0.450331748367642,0.0783915121599846,0.426045038016215,0.0713432836908948,0.384614119254642,0.282113687116864,0.503663319,0.00775780637640771,0.21898465755202,0.124240956658453,0.423966046165302,0.0808706153955113,0.405253184255418,0.250535651849277,0.479137005704066,-0.0092404351956718,0.339281861354865,0.0233167874668794,0.386222029929553,0.112565459232126,0.378951408778243,0.175528404407079,0.402813440510347,0.227093553191142,0.474469714242286,0.0129471685637584,0.458966848,0.14236258612732,0.450784285468042,0.279734452917753,0.54161263992118,0.11355088513388,0.396140285235635,0.178188234580487,0.418113405241433,0.266971733376534,0.481701018003109
"81",81,"NUMEX_BILL_MELTON",1,180,11,1,7.45,5.85,5.3263522434,4.8,7.65,6.45,-0.0670013997717941,0.487356014195365,-0.0142441161631889,0.455531876798288,-0.0223106252525127,0.481417874758203,0.165933709142893,0.466618288559068,0.150800758808556,0.438786764705882,0.222765400491703,0.501437753891227,0.0497083853151049,0.361833934267961,0.115600175019755,0.448181362697247,0.132552228989526,0.371670862546583,0.245828585759098,0.510034110967988,0.242359257578383,0.469912156473411,0.0952323878141982,0.425709423413321,0.102387248980773,0.348773471155107,0.294853207420711,0.499113416473531,0.0124070624472225,0.201401381667036,0.120373382006044,0.427470716821119,0.0967781106468447,0.387426665110489,0.24296530611154,0.462271438806342,-0.00391778138641393,0.303471949096052,0.0473098806832382,0.330069381598793,0.140433630348413,0.38382335805733,0.201917547550819,0.401311655753832,0.244886555834457,0.472357613731683,0.0292297822337876,0.447317727606759,0.163971707486032,0.444657244220645,0.290990750415678,0.554231731950937,0.124189042015355,0.402564467706811,0.19940104748724,0.418152443481163,0.276245748927991,0.480714989062696
"82",82,"NUMEX_BILL_MELTON",1,181,11,2,7.45,5.8,5.6805000554,5.35,8.05,6.35,-0.0553516968425488,0.481317887768918,-0.00252537923336046,0.464744997743343,-0.0142911156962588,0.488790984834862,0.169540197373652,0.48139813730411,0.172297182712511,0.456378384687208,0.22451375435812,0.491077946,0.0551857834852118,0.336803887536562,0.13628035219906,0.452471682418816,0.128912859465222,0.372335260785763,0.259745976278259,0.511693314795505,0.249086557406834,0.459850923325575,0.109042390214974,0.39042442293373,0.0936952258715679,0.348682624005436,0.27424706195287,0.484845675606077,0.00470228438741683,0.212611330877585,0.127587127604802,0.429361330354927,0.0911360897467037,0.401108582321818,0.235815629762275,0.473077648964454,-0.0120739643851986,0.305760939278339,0.0550990428049498,0.346298866875384,0.143315768467573,0.396727619886906,0.18057265951045,0.36914647437333,0.21598109139315,0.448036494720388,0.0370171495568918,0.448178436686328,0.16508912214847,0.449401743,0.288807943817087,0.54515931927622,0.115907618364169,0.403975366319813,0.190363676279415,0.403909738857836,0.233811306768914,0.454030724
"83",83,"NUMEX_BILL_MELTON",2,182,11,3,6.55,5.25,5.3475599062,5.1,7.75,5.85,-0.0693031319128262,0.484735242,-0.00623073557061176,0.461881003834959,-0.0257613108076028,0.492583679758543,0.143107454466853,0.482371804334918,0.152704839845203,0.446732369418356,0.190300393553558,0.490692207496048,0.0418880612411764,0.406954363000339,0.127239357137432,0.448748824824216,0.101622181958832,0.397497270422205,0.251879826899801,0.511090248,0.228425130622671,0.446130709834018,0.0991707541961895,0.402757893716769,0.0808304094329327,0.348207522956447,0.261920062948865,0.488780119927896,0.00701199283687394,0.231113462754829,0.103824108109764,0.4298344998759,0.0877545358049834,0.388739746894774,0.241442847183028,0.466925284184969,-0.0220192665501835,0.284074605451937,0.0547259942872874,0.337960985419809,0.142305320189506,0.390511664341142,0.16971155126916,0.382788044187285,0.201067669167349,0.458476195925841,0.00841511812855684,0.449872693387931,0.147460549270269,0.452202478213508,0.265350981597017,0.5381610504803,0.107093715888409,0.3827421000254,0.178703192235553,0.404084650451432,0.224939625544066,0.457115195252351
"84",84,"NUMEX_BILL_MELTON",2,183,11,4,5.9,4.55,4.1620655242,4.5,6.7,6.05,-0.085992381020779,0.48204563928706,-0.0152518243362867,0.469206983706628,-0.0432133619277243,0.487369128447462,0.118528164809295,0.45821810403934,0.110383578444173,0.419928289943428,0.137720471049196,0.466828871,0.0402563625170186,0.431599489160787,0.0924825192245026,0.436657227729833,0.0715173188986994,0.403081568917293,0.193002654837517,0.466851379452597,0.169529485066997,0.424322676344534,0.060706737690007,0.417903862336704,0.0478873399229048,0.331026560718096,0.213887707773655,0.441714536836488,0.024673487740459,0.207387864973004,0.0854187979310646,0.409982625961777,0.0584835320443341,0.37254765795207,0.195306896668127,0.449052040216143,-0.0167593181930059,0.253747520637119,0.0409826743373188,0.335677501156761,0.131172235881389,0.375335200746965,0.146377892390639,0.351762096674671,0.166183207277855,0.437562464932379,0.00709352327347587,0.442197898347201,0.148614252355418,0.435194361791409,0.261492239149073,0.529423630813044,0.103524513427424,0.384129680753168,0.182355374435551,0.386736745980443,0.227782663584163,0.453054176487304
"85",85,"NUMEX_BILL_MELTON",3,184,11,5,6.85,5.75,5.2882107542,5.2,7.8,6.6,-0.0716548519466649,0.485039684899912,0.0163254922386273,0.483113351052271,-0.0320887049400125,0.496419920242868,0.131336521749529,0.471720054196556,0.134104306054266,0.433801216565057,0.18626992542477,0.503203194149728,0.0307523944952723,0.456109024408155,0.118826354518834,0.445277662393199,0.0943812975418768,0.413164956732808,0.242850086210914,0.510193479101042,0.244100480868756,0.479325089181863,0.0916837789053886,0.425753921519185,0.0935604820479242,0.363995908185291,0.264960074595144,0.487419526910201,0.0158959765586206,0.211328435427107,0.0921747650648021,0.425247079158032,0.073231054480938,0.406461213967659,0.226005516485435,0.482498252584336,-0.018459910457096,0.259555661420798,0.0439181761767548,0.359055404725993,0.139584449652447,0.397432033487552,0.156838324584311,0.389587498369245,0.182384243689103,0.456357596,0.00248812896480718,0.425022617703931,0.146246503796942,0.464133986928105,0.265353082894619,0.545463988582663,0.114038837690456,0.397186029722934,0.196101809653815,0.421668926997647,0.247810306982206,0.492275880514184
"86",86,"NUMEX_BILL_MELTON",3,185,11,6,7.9,6,6.1795717702,5.7,8.4,6.7,-0.0444464930032914,0.478976313458035,0.0463107531888861,0.470663019083191,0.0149990639479555,0.4897065961441,0.171833707630438,0.491690860717719,0.176470423114413,0.443579508344798,0.226346338531168,0.523621850720331,0.0392239011073323,0.452578824532462,0.135817012859293,0.451791427643887,0.114649441701996,0.433818457168529,0.270139708252693,0.531368630177132,0.248339031002251,0.469970079131025,0.0806770293769336,0.446944710609041,0.101616427575553,0.392585063029826,0.289754472458731,0.513515984254865,0.0070064803137051,0.240895331739734,0.107443758496328,0.430314221891288,0.0870398592889927,0.409074657640834,0.241586784646276,0.488478994999551,-0.0332367640888102,0.298900789281491,0.0342295008344481,0.3848723757559,0.139196103333142,0.39888570659225,0.167806179916468,0.399832869670076,0.202924901833802,0.475813953488372,-0.00141127967285049,0.42979736790832,0.138758887311222,0.461121048313643,0.266089479670451,0.551057125450053,0.114863254111244,0.399961525489363,0.196135931804292,0.42046398046398,0.239010082762858,0.481332401514701
"87",87,"NUMEX_BILL_MELTON",4,186,11,7,8.4,7.4,7.0840022748,6.4,9.1,7.05,-0.041394465848843,0.489586781003962,0.0437838978079631,0.477331962623071,0.0132926370213189,0.488855686133472,0.180613411111101,0.491386589770591,0.16975657422367,0.43412407698122,0.226245996656201,0.517154640290967,0.0508864727949809,0.442192596413737,0.144223412039016,0.441872475,0.142933291036587,0.423019589796342,0.282132571411202,0.535671348831503,0.299882986350359,0.511092610073034,0.0937563820646618,0.437800448738676,0.120469592874963,0.406029702586374,0.313780988694043,0.542186844719126,-0.0143403431177891,0.302750912658033,0.100728387124962,0.434413105,0.0764706630010947,0.41396455804544,0.260068807947456,0.499283708,-0.00952660782696154,0.279969311389684,0.0544808196102176,0.362057516339869,0.149575276714232,0.403659347384397,0.172424940536281,0.398366600731283,0.220978347380081,0.461425335757808,0.0308344855318751,0.434894261140422,0.158045736980184,0.467072632002313,0.281784469737002,0.563777881665135,0.120087322794827,0.395462006420746,0.191355484219094,0.417033516272271,0.234762763120652,0.471271217363951
"88",88,"NUMEX_BILL_MELTON",4,187,11,8,7.15,6.85,6.5984220528,5.85,8.4,6.4,-0.0627291971104277,0.488934488524092,0.00306063281726586,0.470710487635275,-0.00849947829339921,0.493266308180459,0.155853893274383,0.478104793866685,0.142533733492796,0.435565304553194,0.21114037365765,0.485757825062638,0.0301857569873807,0.440071324044371,0.134918359449148,0.445859389055137,0.178451724290157,0.402939727258235,0.274689357951343,0.525628097392803,0.298245130125166,0.50409784964519,0.0819093692139227,0.408722024288055,0.120128709398382,0.409385461501674,0.326900881369025,0.548129416565571,-0.0121560268598813,0.278045986798359,0.0901494440943145,0.427863191859022,0.070415058751738,0.428132958362628,0.278249834033943,0.505074495088842,0.0189981542578028,0.235791960577896,0.0585786217572623,0.358074389220393,0.154005213214376,0.401928939997051,0.172583002673783,0.402147131105634,0.219550475721749,0.455686575922582,0.0225952710229226,0.446787936057957,0.149962952751491,0.464240271725974,0.250015141986397,0.546623013775472,0.113028311084387,0.383195299780562,0.181750319232507,0.396035679228957,0.221391885253954,0.445608391654606
"89",89,"NM170506PAR",4,188,12,8,6.75,6.65,6.9800788328,6.5,8.8,6.75,-0.057747199486062,0.50310917205757,0.0035241695513768,0.46997675881947,-0.00322551371829496,0.479945323597222,0.13515972870168,0.476641504853573,0.115613679206586,0.430852488054045,0.185343648454559,0.48575346222405,0.0719167384767471,0.460537670809623,0.153008572495405,0.456545037191511,0.170236329043489,0.418186297068298,0.278322117917321,0.529363711296484,0.306789621940801,0.52260774737484,0.0814418630027507,0.436470449796743,0.120429196947262,0.432001375792225,0.340406791195987,0.552770050090312,-0.019319020240464,0.303929577696181,0.113974635670387,0.430221057972271,0.080763129931789,0.417858761034294,0.283494205406758,0.523170823,0.0414812516948232,0.234547583041127,0.0769580944061307,0.34479197338349,0.169020606581611,0.416730263641037,0.181511479459908,0.413900211826024,0.229463845720016,0.465145723659113,0.0568364384363362,0.453009773297985,0.170419450169732,0.476883241166957,0.266955949492041,0.567413395288363,0.120784720027542,0.393197929,0.188148629722952,0.400817099086995,0.226785745754213,0.456234725774368
"90",90,"NUMEX_BILL_MELTON",4,189,12,7,7.95,7.15,7.0425554188,6.1,8.55,6.8,-0.0593245075125722,0.495899668,0.0296914398970673,0.470412617513913,0.0260478839267035,0.493140196912733,0.174802597519532,0.494450573427671,0.156385760059759,0.443708463777668,0.224751425747471,0.511789880226413,0.0292037257263563,0.450508090967085,0.123284540428429,0.459100093052914,0.131356349330701,0.43360868368042,0.278485611291585,0.540801114,0.291834767108662,0.515672433679354,0.0805214479699103,0.452925651575876,0.118955879968998,0.424955674628877,0.310346660453476,0.547908682941363,-0.0277744274378996,0.319577921483137,0.0667550858039041,0.423173988582775,0.0523105493793734,0.438116246498599,0.238609523252237,0.498699406872365,-0.0318553747950193,0.323413929761733,0.0254465844428588,0.377401910507793,0.130470352377635,0.40627509730484,0.153018586648017,0.392164876,0.19881579776936,0.452386850041002,-0.00451325808411148,0.437689231873026,0.133906599883682,0.446555466544594,0.265026306850734,0.541602050521497,0.0985840058746386,0.401829454652959,0.186883243354696,0.418355746521836,0.238833373059315,0.484918911953052
"91",91,"AMERISTAND_803T",3,190,12,6,8.55,6.85,7.2714146762,6.8,9.8,7.8,-0.00760001094413031,0.479838022165388,0.0779167295375344,0.475537049958371,0.0583701887288173,0.483630395153926,0.192388286219524,0.497459214570888,0.193499788280886,0.454505220891776,0.279351077448754,0.527467157209391,0.0420440109822563,0.451230975627668,0.210174725622967,0.480961167673103,0.156162342120006,0.445244398725896,0.324151464295279,0.549199943,0.309834344400283,0.508421424983828,0.12331039487856,0.44414488978808,0.136963564414257,0.412402100441316,0.333218736961818,0.525450161,-0.00564203754522787,0.281473175780576,0.145508694771344,0.452177910151402,0.120065515805616,0.429008325552443,0.279575422038816,0.50826435639922,-0.0280331135241734,0.321855571496891,0.0728305401528461,0.411913131786579,0.178061367988386,0.421536412817312,0.20199464644279,0.422012660785707,0.228057056905771,0.463176511871856,0.0658653741769665,0.444567813738615,0.194661873061101,0.483159343984507,0.327821551255667,0.574009090157244,0.148880015023673,0.412823522694449,0.223301690823821,0.4305013709858,0.260847608452056,0.491890243
"92",92,"NM1701PAR",3,191,12,5,6.4,5.9,5.5600364922,5.3,7.8,6.75,-0.0501873478262856,0.490188361,0.027542910274616,0.471629183074196,-0.00127597923485406,0.469470438339151,0.138936042720676,0.472852798472576,0.144755280538736,0.425157724322897,0.183487974149347,0.496256459611244,0.0512380263709813,0.447845756234898,0.148420854462816,0.451199007691889,0.107307302292437,0.408842785149975,0.25737364406834,0.513652990608008,0.244421013404824,0.472306486633326,0.113359199014127,0.440096155462538,0.0994022541250254,0.370292234344522,0.280280458943893,0.510523969347499,-0.00504320918468146,0.266337473405785,0.0805004307097085,0.425443335815339,0.0666630474843186,0.390747988438403,0.221056423999456,0.479243647744118,-0.0316902501634218,0.314089724319242,0.0342941216890425,0.384740875,0.134204941179519,0.399198388127181,0.15433152089435,0.39483151469543,0.179536464756693,0.458002213,0.021104991506212,0.427995927018094,0.154988482195077,0.46649222402128,0.293636524958169,0.549853035212441,0.11589401493534,0.391076578433455,0.203569111974602,0.425265490811709,0.256818060104708,0.503233873259449
"93",93,"NM170506PAR",2,192,12,4,6.1,4.45,5.1764404282,5.1,7.8,6.25,-0.0628989664602286,0.484814536215168,0.0111535871285852,0.462061671840818,-0.0114472366496621,0.472578990236627,0.137766657342258,0.472967453670443,0.129320073647041,0.435426278354479,0.168672253697643,0.491252347564311,0.0451302812987108,0.41777655978807,0.148787816184089,0.45688535955127,0.0995681601538685,0.400011730416971,0.234937102028066,0.497184226488649,0.186839859397427,0.432175389840976,0.0902235592529729,0.441271894304144,0.0607496241182379,0.374085196307419,0.236929460666555,0.480943150289556,0.00858305457704179,0.230585629871174,0.121852068086575,0.44302083,0.0815861652209664,0.404259259259259,0.21591060798716,0.480568921752566,-0.0193040186868084,0.298074668232487,0.0599334319598006,0.376457768723998,0.149388563673635,0.393628357,0.160744461766966,0.392574417826832,0.183853841118179,0.459240306,0.0597536417518685,0.445109413689617,0.177969155844156,0.47170422567175,0.301187407663095,0.560411837531462,0.107921250811759,0.389812314817624,0.180741701804765,0.384984642424089,0.225980356001002,0.448328674240171
"94",94,"NM1702PAR",2,193,12,3,5.8,4.65,5.2563783862,4.85,7.5,5.45,-0.067447165361252,0.483963963070904,-0.00539599155558304,0.462762626109409,-0.0338612298028324,0.485674487403085,0.104429100418901,0.479082352287418,0.121800011391368,0.436821174548251,0.149650639493858,0.475129155330394,0.0712418256117411,0.386170016041252,0.136315223032466,0.447715903385902,0.07572615619877,0.421045461791516,0.221894768323453,0.493484328037784,0.187730910279376,0.431817954632834,0.0906047580950157,0.435262347977166,0.0332315791789236,0.372347510909602,0.224527364743495,0.477175204364747,-0.0111663854742693,0.293141772838168,0.0887808357495952,0.429681409779102,0.061364695208456,0.423234127,0.196972103160942,0.456597605867878,-0.0265692237690344,0.336961284797527,0.0455611856145798,0.386350930115636,0.134613922160987,0.406915864972706,0.155189165507422,0.396478293919798,0.17806039290157,0.449649370706269,0.0247529390810345,0.44889763848422,0.146406654485375,0.463377876490463,0.262720621026093,0.528701211004179,0.096704580372833,0.38477075604079,0.168024256006328,0.388138121010093,0.213806104719176,0.439112883004864
"95",95,"NM1713PAR",1,194,12,2,5.65,4.4,4.5498968034,4.2,6.15,5.4,-0.0964102595310305,0.475145720573366,-0.0217402128682788,0.454620833840783,-0.0234460403790449,0.467681613195539,0.13418847774641,0.478149737392029,0.148693630396529,0.430366067995826,0.188496590382152,0.488992369164213,0.037199866020834,0.399245025497182,0.107302174078728,0.456143847145519,0.107567338662641,0.376796693827094,0.223480910368566,0.491311287712672,0.19436399285837,0.429784260958445,0.0865205155692973,0.441059687781512,0.0631874203420663,0.336803902947694,0.251323263509825,0.465229130588608,0.00673045422804584,0.200893782198855,0.087417070835113,0.42390032266071,0.0614525652950962,0.406970158581361,0.183906297956351,0.4449797855853,-0.00913937018593578,0.306943713543427,0.0446226194983604,0.367860283351261,0.132025827344884,0.388521407064699,0.154958651847304,0.36805520715749,0.182528494354506,0.453061082241418,0.0324314182844865,0.44521965859079,0.163954898637098,0.438581483176928,0.289491411673738,0.530526999,0.112142663433029,0.384481590470123,0.1985987818019,0.391479354939563,0.250319569736071,0.470423744973677
