"","Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot23","GNDVI_125","NDRE_125","NDVI_125","GNDVI_142","NDRE_142","NDVI_142","GNDVI_145","NDRE_145","NDVI_145","GNDVI_150","NDRE_150","NDVI_150","GNDVI_152","NDRE_152","NDVI_152","GNDVI_156","NDRE_156","NDVI_156","GNDVI_164","NDRE_164","NDVI_164","GNDVI_166","NDRE_166","NDVI_166","GNDVI_172","NDRE_172","NDVI_172","GNDVI_178","NDRE_178","NDVI_178","GNDVI_184","NDRE_184","NDVI_184","GNDVI_187","NDRE_187","NDVI_187","GNDVI_193","NDRE_193","NDVI_193","GNDVI_198","NDRE_198","NDVI_198","GNDVI_213","NDRE_213","NDVI_213","GNDVI_223","NDRE_223","NDVI_223","GNDVI_228","NDRE_228","NDVI_228","GNDVI_251","NDRE_251","NDVI_251","GNDVI_255","NDRE_255","NDVI_255","GNDVI_265","NDRE_265","NDVI_265","GNDVI_277","NDRE_277","NDVI_277","GNDVI_300","NDRE_300","NDVI_300","GNDVI_306","NDRE_306","NDVI_306"
"125","EZRA",4,4,32,429,2.76,1.6,1.14,5.49,0.237595062679678,0.35227282,0.497876011,0.286344225854924,0.506442737,0.629473616,0.296228813563388,0.447358524,0.586911281,0.247791221291718,0.405206821,0.537072046,0.266163614152835,0.415559028,0.497154813,0.233152559443129,0.4326245,0.47227051,-0.0786046823864746,0.418480197,0.539364395,-0.141197190292048,0.528031309,0.502966951,0.0369853974735743,0.358006349,0.378309004,0.215618968273746,0.366039601,0.499979103,0.217780971839897,0.382374447,0.525085734,0.203912869810607,0.308423951,0.53003663,0.0834094941714661,0.420412224,0.378454542,0.343759015572513,0.520896048,0.513956205,0.0955158524098738,0.317666282,0.366191117,0.205913659556104,0.392433037,0.465026402,0.215982647503388,0.396557883,0.471205191,-0.0103321025504808,0.500907962,0.469602869,-0.0613717370867843,0.389643669,0.374745232,0.144948706355504,0.310378279,0.412463407,0.242329241521982,0.340951493,0.482765375,0.179800890590652,0.333599369,0.491372049,0.529763457619685,0.312548827,0.654691798
"126","WL_349HQ",4,4,33,430,2.37,1.81,1.32,5.5,0.241140709768373,0.34373957,0.506606493,0.272760164211182,0.499897993,0.639622619,0.273780081505543,0.431840212,0.577684364,0.24306776360552,0.395533018,0.531183833,0.261191643380388,0.402245294,0.495194296,0.228144880856642,0.393848051,0.457583014,-0.0444541170768871,0.37685377,0.425997277,-0.0818671955835272,0.479914497,0.366635808,0.10915692581839,0.26828769,0.430888046,0.259721783163481,0.44467135,0.52467713,0.24512453263747,0.401712725,0.536197458,0.227658623736906,0.350862242,0.534767172,0.113019590790082,0.394023144,0.394693379,0.32968107763167,0.482428515,0.50063788,0.150807030958384,0.31703706,0.454879534,0.244806776178629,0.444869456,0.487842788,0.251460220635857,0.422871509,0.458421905,0.0163777733839982,0.481774868,0.413498536,0.00650668718720277,0.338856511,0.322135095,0.203159669208088,0.317584724,0.508955685,0.272849501535849,0.381992119,0.518030547,0.175675796326719,0.33094171,0.480432205,0.531853504335413,0.301020004,0.649907297
"127","ALFABAR",4,4,34,431,2.72,1.48,0.88,5.08,0.237789495140827,0.330447782,0.506650819,0.267788053764032,0.513121457,0.640749912,0.278667707379706,0.4299933,0.576451233,0.238535584652223,0.393542634,0.52052513,0.260770465163107,0.414543542,0.499700013,0.232992643334251,0.426819075,0.468750446,-0.0739571877897805,0.41495299,0.537791388,-0.1363182133779,0.513885747,0.490385043,0.0382098575268797,0.346871042,0.371535064,0.212703096338172,0.359247551,0.500788315,0.225780055207205,0.397194805,0.539539258,0.205482100740183,0.319930424,0.534243906,0.191467274345565,0.351470684,0.490674724,0.334460527050866,0.505100799,0.512306609,0.102007385919916,0.298265616,0.373893905,0.217004418622428,0.392143165,0.463995672,0.235467015034692,0.416838729,0.470418496,-0.00675844275533202,0.505675605,0.455412485,-0.0421408621162907,0.375850386,0.357780463,0.149609524004344,0.299167633,0.427592314,0.248322787316547,0.343550706,0.491989773,0.172082328446495,0.32468896,0.464237152,0.527447340729898,0.304721094,0.643965527
"128","WL_349HQ",4,4,35,432,2.4,1.88,1.17,5.45,0.247862273397427,0.353852453,0.512829605,0.271226074124631,0.497893465,0.646487693,0.264152786045087,0.418707583,0.560224878,0.240316057184443,0.387226869,0.514684146,0.25793555740818,0.401325508,0.492077388,0.19867653710863,0.374737446,0.417944684,-0.0311080130064624,0.399305463,0.398455172,-0.0719122382787706,0.494540323,0.356405123,0.112422487420263,0.270116343,0.441204788,0.260085115939946,0.448031657,0.520121085,0.251113539574985,0.40311552,0.545780576,0.236578806074873,0.365027652,0.543621226,0.267546641687447,0.429580489,0.530336102,0.323508487074395,0.48651247,0.489288582,0.145156410292078,0.30369455,0.450885534,0.25378292811952,0.4538565,0.491529708,0.250238693050222,0.406831237,0.439645334,0.0214315242166192,0.476029273,0.386030766,0.028830606978161,0.310059038,0.334115668,0.197182146461344,0.314803051,0.505906492,0.268383747502562,0.382122445,0.51800262,0.172795980045018,0.320062654,0.470187695,0.536741579573396,0.313573608,0.649406562
"129","SW5606",4,4,36,433,2.42,1.84,1.13,5.39,0.263902627706409,0.408839174,0.517332864,0.289322075785436,0.483800037,0.65550615,0.290824501817916,0.467642295,0.576361755,0.263762848684173,0.43488712,0.523811987,0.279473250684201,0.445848535,0.493707727,0.234392970788745,0.446619332,0.460021027,-0.0450260994168351,0.387487001,0.46677525,-0.095445845239192,0.485163979,0.399497079,0.114985976500183,0.259110233,0.409024425,0.26448499027501,0.465340507,0.522486624,0.263890889648261,0.435526582,0.553321789,0.255583548683623,0.40396993,0.548152458,0.304089333616633,0.47575549,0.54664269,0.317647809120244,0.476451126,0.483311402,0.149556057521288,0.275587686,0.427591036,0.269693543976244,0.455766139,0.495010485,0.26477292992995,0.454142563,0.467657513,0.00578629519175172,0.483718765,0.418853098,0.0180857017630611,0.30999807,0.326792352,0.20759874473358,0.314687243,0.493204326,0.269387368824471,0.389038108,0.501501333,0.167650588381647,0.328221883,0.482602141,0.534747209049662,0.302801297,0.642374315
"130","SW4412Y",4,4,37,434,2.56,1.77,1.12,5.45,0.243732269035522,0.367271589,0.505107223,0.272033926098979,0.499086396,0.651446323,0.277173038635582,0.459002481,0.572719039,0.243175883691646,0.409829014,0.519238675,0.255898687556453,0.427437416,0.488625538,0.213955893488838,0.398762267,0.437894384,-0.0597940143361333,0.39950338,0.486965106,-0.119244162565976,0.499619545,0.437763125,0.0794734747038938,0.309633579,0.392320248,0.244574223327975,0.423572837,0.51587183,0.254701699324566,0.455506181,0.551433845,0.244934675112272,0.382564346,0.551007274,0.281293028666582,0.436854503,0.527328941,0.291450365575592,0.42762716,0.464321569,0.135807492791169,0.28684648,0.408616615,0.259912297010955,0.430689219,0.489510009,0.236608576090469,0.418673915,0.469416034,-0.00552653161434839,0.490491265,0.436189048,-0.00339993117901872,0.332622518,0.335104667,0.180271196541792,0.285960568,0.463483193,0.249197186562681,0.361450365,0.488117675,0.153878188867291,0.318134427,0.479321865,0.532147310931021,0.301010926,0.645144803
"131","LIGHTNING_BOLT",4,4,38,435,2.3,1.63,1.18,5.11,0.22253619210066,0.332107553,0.48548099,0.248188628088332,0.507218879,0.636448431,0.265071286889726,0.423595517,0.571162891,0.235231940523051,0.389897679,0.521626174,0.25335227847825,0.401429329,0.492637364,0.208976110905871,0.393441017,0.442781003,-0.0685503390525463,0.410252346,0.516621564,-0.132840430894738,0.523016287,0.457336496,0.0694288543483642,0.326048723,0.376088067,0.227008607774119,0.394521068,0.510062247,0.246471493164129,0.450574895,0.548708067,0.225848563859366,0.360110249,0.551151691,0.277503809664798,0.452709554,0.547543704,0.299665972739404,0.478089179,0.49105679,0.12493714981065,0.300152071,0.393133479,0.24264340271736,0.433064254,0.487782296,0.221374409018629,0.391218433,0.469635286,-0.0180075501681778,0.494471402,0.465924601,-0.0404983372480759,0.382154719,0.36539125,0.168718671751578,0.271265556,0.451172584,0.234991765316806,0.344520211,0.482195592,0.135492352983468,0.316105729,0.466601355,0.521627352836524,0.291981498,0.637242248
"132","SW4107",4,4,39,436,2.65,1.89,1.38,5.92,0.234921857604388,0.336319271,0.496117977,0.267924007013583,0.503726778,0.621489086,0.277589678395083,0.459980347,0.572348624,0.241194970485804,0.417101097,0.520148558,0.265424012954303,0.434718317,0.496888309,0.218507870595216,0.406284573,0.45274985,-0.0745557058953437,0.428013961,0.507844209,-0.141348928738284,0.530550145,0.459132915,0.0632309132437889,0.334721726,0.392226108,0.237893612109952,0.401851704,0.513923792,0.261809871076174,0.463766177,0.546327476,0.231101804582282,0.363675453,0.545916709,0.281677174726916,0.44239117,0.55241277,0.279816060488385,0.434703837,0.470780957,0.145765119686435,0.312687771,0.425664351,0.262337549542208,0.449707903,0.495050612,0.240153347016467,0.416899568,0.474045889,-0.0072207887169387,0.489084834,0.474171081,-0.0487576375307676,0.370656867,0.34732496,0.178373118821329,0.280701588,0.47508792,0.246298452713679,0.366231413,0.498572945,0.121696759329307,0.340095279,0.479883858,0.528916355201956,0.30144436,0.648860655
"133","ALGONQUIN",4,4,40,437,2.46,1.64,0.89,4.99,0.238925799352349,0.371780988,0.465571693,0.283307068836894,0.49128172,0.618521471,0.287921907984466,0.469312084,0.586803951,0.236577086552618,0.433986328,0.525447323,0.26485183857874,0.43653925,0.50351831,0.195417656558788,0.382499226,0.431329264,-0.0699474818801957,0.401869813,0.535926782,-0.16394698676637,0.547127451,0.514872707,0.0162725429895343,0.377152661,0.352981752,0.186996589651146,0.323959658,0.47315504,0.226218294876596,0.417803577,0.540805014,0.194344667329938,0.314552498,0.546270374,0.233864069305971,0.400561888,0.552692594,0.28013347209579,0.449881336,0.488098184,0.111239342098268,0.317017531,0.362736425,0.217277046401532,0.390494794,0.460326434,0.202703355107892,0.382456614,0.463474729,0.00778855951935894,0.48291813,0.459669653,-0.0948225743143149,0.3510673,0.398172958,0.0990093222262447,0.320507685,0.365720186,0.178235713537918,0.281288395,0.395232998,0.0861057016923043,0.336239388,0.479296228,0.506762553736538,0.26606737,0.613427743
"134","NY1517",4,4,41,438,2.83,1.73,1.19,5.75,0.248708998831069,0.357244477,0.491551958,0.286467424472873,0.477663786,0.604362048,0.285139660336597,0.447588399,0.57352033,0.238065594098899,0.436518969,0.509729246,0.269799471655831,0.44197974,0.4972036,0.205752574221627,0.388504269,0.438802129,-0.0771718849098019,0.424041853,0.543250892,-0.180599875756373,0.539839569,0.530778005,-0.00134646409880713,0.396973951,0.384763007,0.198262984942208,0.327736576,0.477526418,0.234720777976383,0.427333277,0.538010808,0.205169521190876,0.32532979,0.546707367,0.269628677529307,0.453871507,0.546406665,0.333176801130043,0.526221786,0.507738126,0.0946164213791436,0.346971517,0.364289147,0.222364158677433,0.413327232,0.461533674,0.218275985331721,0.39659941,0.47164297,-0.0187338247627219,0.512201674,0.490280248,-0.124361645734662,0.356571438,0.46947402,0.0965748074533207,0.328506082,0.354774236,0.199664663338437,0.291294988,0.411279756,0.109978503300458,0.383292278,0.456117969,0.527697834697345,0.308093324,0.645464723
"135","FSG_421LH",4,4,42,439,2.55,1.9,1.36,5.81,0.268589531164928,0.41523012,0.479105972,0.291327527691846,0.488729075,0.615678603,0.31026235890924,0.470659713,0.587412481,0.253490996853484,0.424840959,0.516037713,0.285903099583609,0.455815138,0.482718838,0.226351217406886,0.391023503,0.426648093,-0.0653054363194943,0.385932984,0.534154832,-0.172104174748528,0.505774668,0.51724241,0.0236976672519561,0.343524808,0.369533598,0.224424716886456,0.411893646,0.483191647,0.261334474838946,0.472191363,0.542028636,0.234780601561058,0.385282865,0.555680529,0.28744182094369,0.470350751,0.543617828,0.33400487454035,0.52400142,0.502215556,0.151296661131459,0.321449854,0.402740475,0.261359579983582,0.454782793,0.484427756,0.245383694665006,0.448975177,0.474965152,-0.0230466885152153,0.504078631,0.492008,-0.105460555655429,0.369342337,0.429372021,0.130032998048112,0.30431986,0.392039886,0.234297795889641,0.337257352,0.452267468,0.127408520853676,0.427374096,0.443065126,0.540463209618934,0.302974049,0.648777123
"136","REGEN",4,4,43,440,3.05,1.98,1.27,6.3,0.258807936869067,0.345898809,0.503871448,0.267552924975636,0.472464729,0.60598162,0.290734068093697,0.456249795,0.581318207,0.231149902740494,0.427649158,0.516977724,0.263572084933066,0.413022912,0.483717404,0.195011339777181,0.340359266,0.425352126,-0.074153052847099,0.404498639,0.529661859,-0.173043697671994,0.499270798,0.51738112,0.0293097574154141,0.313040969,0.374347778,0.215353620120424,0.331717724,0.503001645,0.243580807363156,0.441044333,0.545982175,0.212106189518563,0.332089588,0.561406306,0.258370517562819,0.424792893,0.557314751,0.321726596116171,0.50059724,0.515015396,0.118728817124223,0.322003213,0.384478955,0.222356258540769,0.406571948,0.479033064,0.208333277025949,0.36656067,0.474382608,-0.0378669996478596,0.526483717,0.502309073,-0.104279417863342,0.368019499,0.445646925,0.11756899320057,0.312880156,0.395651104,0.241506266766876,0.339609283,0.478695251,0.109800601806552,0.357274606,0.435307846,0.536312531163813,0.305754577,0.652878045
"137","LANDER",4,4,44,441,2.73,1.8,1.06,5.59,0.243454828834111,0.322166887,0.503956045,0.236986232061025,0.447701734,0.606492113,0.280738300018097,0.435177989,0.584042661,0.210607609625279,0.408855759,0.512464772,0.240340111821705,0.40484423,0.475236216,0.184138073944395,0.354402059,0.434503344,-0.081106370939953,0.396188004,0.527678793,-0.171820566889077,0.466273063,0.511564931,0.0244412476887392,0.319154449,0.354258001,0.199725187698176,0.312116995,0.497394365,0.234036868242383,0.450127267,0.547400956,0.191724278999461,0.31227777,0.55417506,0.233561788656795,0.383045561,0.544318596,0.306679915501988,0.481265474,0.505671774,0.119593061017448,0.317370085,0.38638174,0.211059780125728,0.396224994,0.4860158,0.191235153886525,0.335543281,0.472711063,-0.0403267775020631,0.508414085,0.499298249,-0.0884388723384887,0.380798745,0.398826718,0.115011311837703,0.337604629,0.393011182,0.21690833281356,0.315628537,0.463324925,0.0665419785049051,0.290701612,0.414170626,0.515385434909876,0.278451454,0.631062394
"138","SW315_LH",4,4,45,442,2.75,1.5,0.97,5.22,0.270316452298051,0.398928927,0.487816078,0.260114412635007,0.492219496,0.615022024,0.304757145848722,0.481889008,0.59355657,0.238485705151283,0.436916986,0.514148148,0.254286673781626,0.427856702,0.458179384,0.213586538723626,0.389361971,0.437713819,-0.0866124164140542,0.377503894,0.544718073,-0.175298053281741,0.431759488,0.524545699,-0.00394940276321033,0.342515402,0.364911011,0.187043101302934,0.318356972,0.457118848,0.236263540366398,0.453399459,0.54257501,0.200689057388516,0.312952788,0.551978142,0.267571017412584,0.46114294,0.559408627,0.335048595720924,0.523420044,0.522447349,0.107948926010424,0.305053574,0.349629836,0.216971554101852,0.405217892,0.483735209,0.207386807371599,0.383839356,0.463874756,-0.0408134324394849,0.499743566,0.486230778,-0.10425952797012,0.35958591,0.425541483,0.0790929095488489,0.383070498,0.330238906,0.194982586455989,0.291017252,0.385041736,0.0751357921470638,0.300334383,0.404337123,0.519098133061109,0.279505658,0.622913212
"139","PLUSS_III",4,4,46,443,2.84,1.78,0.92,5.54,0.26695980032452,0.350290004,0.51740761,0.254863291778119,0.467278892,0.616559865,0.301572020871429,0.45944303,0.591985648,0.235124883310706,0.41899692,0.516299301,0.23293856237928,0.386456763,0.447710795,0.219415618157955,0.377735019,0.443498942,-0.0790754851585778,0.365824493,0.486204367,-0.132567361060408,0.45788852,0.429713947,0.0933124292976224,0.279809542,0.413858672,0.262506448583716,0.424980807,0.53732945,0.271736432723705,0.496262796,0.554965226,0.241898590590556,0.374080059,0.571093036,0.293297062924365,0.469699486,0.574253394,0.336126664861083,0.503634277,0.517092956,0.157857422715611,0.331702894,0.452165834,0.256026791973894,0.4527617,0.521979483,0.232766464996496,0.398437936,0.477571787,-0.0418699013728514,0.511181883,0.461572289,-0.0533963491323621,0.395963822,0.315849883,0.181261797154568,0.305783504,0.472853053,0.267795749035174,0.365288773,0.510572277,0.1095005854037,0.289809261,0.421151774,0.534141737504781,0.296619243,0.632061904
"140","HI-GEST_360",4,4,47,444,2.9,1.68,0.82,5.4,0.271295244887184,0.339169974,0.524071043,0.246475751586854,0.460542401,0.607135936,0.294671117022226,0.456570866,0.592518877,0.237840002955262,0.41138694,0.512270192,0.226997247317032,0.37797974,0.440245902,0.237247846283264,0.369477704,0.451320804,-0.11073902617695,0.337774235,0.533651274,-0.146694279597236,0.440246384,0.474357281,0.0786326894969859,0.306625032,0.37026065,0.258450429709354,0.400466853,0.526868081,0.256039604142133,0.482890116,0.552155943,0.240176015454755,0.37441882,0.573490975,0.283138800721546,0.446932007,0.568889326,0.346114184353759,0.503739579,0.525564561,0.156990045198351,0.30871292,0.424564208,0.246979200544438,0.413094553,0.51440882,0.224123702593996,0.385351327,0.466813755,-0.0563429326140905,0.517012174,0.453936162,-0.069756451891234,0.4001471,0.341330992,0.161941760579427,0.319654866,0.427831363,0.256083338489124,0.339788909,0.485210575,0.128558963141806,0.275077222,0.437707054,0.528523467493669,0.282974277,0.612372531
"141","N-R-GEE",4,4,48,445,2.99,1.73,1.01,5.73,0.27480202315368,0.311893918,0.537691066,0.243272881323375,0.450297118,0.598703769,0.283444028395194,0.430751857,0.575137046,0.239380108220519,0.419567968,0.508084787,0.22859439222357,0.39251076,0.44548456,0.23871467544562,0.367700296,0.465950724,-0.141763141079656,0.325680409,0.56353275,-0.166125629399088,0.426647802,0.502578784,0.0497907288917166,0.344219407,0.376561374,0.240704878851383,0.334128466,0.521020705,0.239076879909578,0.466332004,0.544956908,0.242653249471322,0.37065551,0.575699801,0.270907152121216,0.434344025,0.563935618,0.328951247193803,0.47501496,0.518070443,0.139856118107425,0.302254055,0.411903389,0.224672742814736,0.375693422,0.479536629,0.204535453554531,0.365286538,0.437977128,-0.0563977107394455,0.522942846,0.454373475,-0.0777242609053867,0.391581968,0.351142658,0.126050225370585,0.356308305,0.382358136,0.22703018131662,0.305073259,0.451347953,0.151733557809323,0.285479987,0.443422757,0.533949702947907,0.285783176,0.621546018
"142","SEEDWAY_9558",4,4,49,446,2.78,1.61,1.03,5.42,0.269429891069871,0.314537886,0.542279993,0.230785530164504,0.433574389,0.612784871,0.279948389490148,0.425338288,0.583117259,0.229958557312213,0.398478101,0.513064082,0.222811917216842,0.378665623,0.454901265,0.243962843168935,0.375755133,0.484720449,-0.147653281891971,0.335378197,0.582109126,-0.17607774481681,0.402355191,0.520108486,0.0193149807037459,0.377119346,0.370920278,0.224368715193513,0.306118744,0.512642094,0.214873471519163,0.445741935,0.551206601,0.246540067245745,0.37168163,0.58848117,0.256011703951144,0.430936632,0.568947896,0.324001577189371,0.494072866,0.523040303,0.116210189425402,0.316270986,0.380628902,0.219860703674255,0.377467237,0.493328103,0.194566636899459,0.369761901,0.455322461,-0.0747063639617572,0.540197201,0.489634209,-0.0967925624756525,0.389653523,0.413000874,0.103534580606913,0.373668415,0.361939193,0.225572184138026,0.296079522,0.461575576,0.16542966231067,0.263684265,0.447558985,0.536235561470902,0.288579284,0.632327634
"143","GUARDSMAN_II",4,4,50,447,2.83,1.78,1.11,5.72,0.280065895217244,0.329960773,0.543320209,0.242301955521495,0.455807697,0.613158652,0.277659684113449,0.432883261,0.584893028,0.240641164240185,0.400290436,0.513326422,0.238620234767817,0.379914612,0.462371201,0.238797016884786,0.349781995,0.466251035,-0.157816612773683,0.336101833,0.584013398,-0.180163798522028,0.396595797,0.513211595,0.03729513099298,0.381975023,0.373592095,0.243067420463594,0.337890267,0.529619552,0.213176978388717,0.428168248,0.558008165,0.261703227208785,0.385949269,0.60103414,0.251029873842262,0.411559027,0.565067038,0.312353365949972,0.467728133,0.516323583,0.133793321573761,0.29552865,0.408471539,0.238421662335212,0.408182636,0.505776624,0.211001572588181,0.397349514,0.463603086,-0.0762564259663481,0.541034396,0.473230936,-0.0888623143891982,0.404020908,0.373478819,0.116369401653226,0.360831981,0.38537555,0.238462952604317,0.328180129,0.475165134,0.174430409001471,0.269927665,0.462792497,0.534814678044494,0.285919124,0.631473217
"144","ONEIDA_VR",4,4,51,448,2.73,1.54,0.89,5.15,0.269604411886154,0.310865434,0.540002405,0.234234160115673,0.414206303,0.602199593,0.268061117862535,0.407705256,0.582877011,0.24121442878714,0.392290887,0.515951318,0.24158467923552,0.385853832,0.478677971,0.253950680887891,0.391029249,0.487041368,-0.156663093999501,0.380926192,0.59160644,-0.193104322338125,0.390994307,0.542971221,0.00681684544717138,0.389152447,0.381424755,0.218203491834636,0.289322988,0.507464171,0.187267398962643,0.345838101,0.546472456,0.250270174196785,0.361494672,0.597028171,0.258250791957454,0.439143135,0.569282891,0.32952721494008,0.492322585,0.523946841,0.10638788878013,0.325330573,0.379696683,0.210204346433895,0.349416733,0.476324761,0.197336645194875,0.3695547,0.456919518,-0.0784510789831882,0.566355569,0.458237061,-0.111738875795146,0.395617307,0.432989504,0.0516041194438008,0.417371457,0.332027046,0.210750837716984,0.293599539,0.4329817,0.181919390301123,0.25811619,0.44127655,0.542274111843489,0.296930773,0.640430861
