"Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot23","sca_yld1","sca_yld2","sca_yld3","GNDVI_125","NDVI_125","GNDVI_136","NDVI_136","GNDVI_144","NDVI_144","GNDVI_150","NDVI_150","GNDVI_152","NDVI_152","GNDVI_156","NDVI_156","GNDVI_164","NDVI_164","GNDVI_166","NDVI_166","GNDVI_172","NDVI_172","GNDVI_177","NDVI_177","GNDVI_179","NDVI_179","GNDVI_186","NDVI_186","GNDVI_198","NDVI_198","GNDVI_213","NDVI_213","GNDVI_223","NDVI_223","GNDVI_228","NDVI_228","GNDVI_244","NDVI_244","GNDVI_248","NDVI_248","GNDVI_251","NDVI_251","GNDVI_255","NDVI_255"
"WL_358LH","4","4","16","433",1.59,1.69,0.68,3.97,0.18969334083944,0.209130163027536,0.178441517726338,0.425158087100458,0.653311358213319,0.191850734708863,0.470375098473429,0.215785777033351,0.493771373727679,0.318804716235523,0.600229591836735,0.101705375622471,0.341709138426771,0.144045701412286,0.420457270627549,0.162399020284126,0.393563049674018,0.14413743838247,0.444284805998002,0.19330601273559,0.500301105091159,0.157323663011287,0.519623391206703,0.189453169475419,0.4750832115538,0.222968187041227,0.525145845771311,0.187594631293236,0.435686065749164,0.121694917592842,0.372833254513927,0.231769620620305,0.484154742978272,0.221743151273836,0.421315885028475,0.212671287228452,0.411858305975953,0.16753145845177,0.349859817430473,0.183805008314996,0.332465775128571,0.0847439602415285,0.363390595176124
"SEEDWAY_9558","4","4","15","434",1.52,1.64,0.85,4.01,0.181342061682987,0.202942880097727,0.223051897157923,0.414180312402762,0.661144765204417,0.164459450496602,0.473218957734577,0.187258737552398,0.492934412207705,0.303080314888141,0.617165008973782,0.112110415325891,0.349957608807374,0.141069160115006,0.414863049211548,0.126617233786653,0.373934918699628,0.129885114712984,0.4240369088812,0.172466478970434,0.500434640522876,0.15350682386713,0.534014402221065,0.161338922061711,0.478156197775853,0.20391542400864,0.549316988867746,0.217920002428596,0.447674565321624,0.0870388415549947,0.331481441061273,0.218053841654152,0.508057092972885,0.21501120494891,0.454114685521786,0.223491510666086,0.452007699066523,0.175510670292814,0.376711222709708,0.188171421672896,0.375958462332301,0.103051822806972,0.404569544632012
"AMERISTAND_427_TQ","4","4","14","435",1.76,1.81,0.88,4.45,0.209975018790827,0.223979642059077,0.230924317057614,0.422114272699152,0.661594587329882,0.177240348196207,0.490680578041614,0.204232663119502,0.501237508313759,0.317194332822907,0.610287523080981,0.0917952371037795,0.377546126330865,0.142942682526098,0.416536930561698,0.164316243945467,0.419673406480496,0.165832718293972,0.467762537649011,0.201928673302251,0.516908169934641,0.173081557358193,0.530595176123547,0.203689231886128,0.50054418054418,0.219259669961868,0.537872943680836,0.194626868090736,0.412199971817314,0.140783898445483,0.392582730061722,0.249255639769347,0.512899572748242,0.242061700025533,0.452068757018226,0.242067099601381,0.458527129115364,0.190288287975155,0.38234543556432,0.199236727102692,0.357200722394221,0.108926236481161,0.386953168681435
"SW315_LH","4","4","13","436",1.71,1.63,0.82,4.16,0.20400981939336,0.201705423511765,0.215179477258231,0.429785922125113,0.65727159550689,0.200094208653545,0.483909196373488,0.222059542367907,0.485999499982142,0.343336649158982,0.612103352551783,0.114074835328986,0.357707259554045,0.145086904977886,0.414438038118883,0.0664427251420842,0.33377713399287,0.0696488332463556,0.353057879394001,0.130496763548674,0.452291236670107,0.145753713745836,0.512242747319192,0.184028951128957,0.476911281489595,0.238850300174576,0.558922586026086,0.230244498228649,0.473030004794711,0.0669745215700222,0.299642417353415,0.221999031262238,0.488477835902781,0.222019995748816,0.437532546058071,0.23579327972755,0.448228365875425,0.198602265671764,0.388961291511153,0.206329167265822,0.35359348125215,0.108973059479357,0.412746337473042
"ALFABAR","4","4","12","437",1.87,1.78,0.99,4.64,0.223098457465254,0.220267272301191,0.259789856689816,0.421032030857633,0.664594002584199,0.187269135489764,0.495704487001021,0.210858438972736,0.504450873245473,0.335244756547331,0.611197950032031,0.0890629817804741,0.356745104839231,0.124690071355827,0.371126836699592,0.0770311038696537,0.356724890829694,0.0858411657365565,0.378816107681151,0.126657345144123,0.472133333333333,0.149671405706507,0.516859289971495,0.173446894334752,0.491681877956388,0.225784197226855,0.558260481876764,0.223352214027349,0.460101666431811,0.105042805271088,0.369099987821215,0.23147586178936,0.498818799353559,0.235071233316701,0.452948343079922,0.252892075663196,0.482361429420253,0.217267696202196,0.430732507355225,0.224773061011874,0.416603077133889,0.123360601178558,0.414967609462664
"REGEN","4","4","11","438",1.66,1.82,0.99,4.47,0.198044619995894,0.225217098645038,0.259789856689816,0.416405521269324,0.65473030963227,0.167847788752584,0.461697341208289,0.199769635688143,0.492376853595111,0.32421473721831,0.609796133700117,0.0894129976596496,0.360435926292371,0.120999744075715,0.394451424098752,0.0766189682626793,0.359729091218257,0.0967891844792008,0.379244983672297,0.105520702864747,0.473376252723312,0.14805856233203,0.519947943779282,0.171436621421184,0.491810235594786,0.223099189867334,0.55506183771262,0.223317716881872,0.460842859666389,0.0926534255643537,0.347351601510169,0.226353975304969,0.494015304309101,0.236862041449804,0.465831513222029,0.244524415589471,0.478764937588467,0.202171229706331,0.412558852318881,0.218936191774727,0.413647555549846,0.107122170471261,0.407067747452964
"ONEIDA_ULTRA","4","4","10","439",1.37,1.42,0.8,3.58,0.163446463490587,0.175718835206568,0.209931197325104,0.383790518863579,0.617345136707882,0.156393142698564,0.469061821034844,0.173440491461115,0.488846702508283,0.294042918180909,0.588474889955982,0.0738435708466194,0.368530097432881,0.106460691911743,0.417284141726866,0.0698556205232204,0.354694052675775,0.0827198865682391,0.387483406749209,0.0894409951699601,0.453180792053664,0.136556485914969,0.506028110359188,0.149421181779513,0.466808412690766,0.199109572550221,0.527461042576456,0.218628543680782,0.443689426795472,0.0858094692326378,0.332820850079162,0.20880781392313,0.479420010686791,0.218665953942871,0.435450558098913,0.228538439675998,0.461421849657144,0.172964736493233,0.376213840615463,0.197422631264647,0.3720308826741,0.105224764427049,0.392375209670889
"SW4107","4","4","9","440",1.58,1.68,0.82,4.08,0.188500300959947,0.207892706441574,0.215179477258231,0.415204507656794,0.660103957407879,0.183973190305538,0.472938955839266,0.194758058791927,0.493500940522194,0.333512021561076,0.613681972789116,0.0637332524346424,0.369925251805956,0.0976777125184841,0.395161479287876,0.121719589560246,0.394733052825042,0.140959335791235,0.437789407920031,0.132356646446434,0.502049128540305,0.167914703603804,0.518391885388517,0.1928894453853,0.484871512192561,0.236999393911138,0.542514517495902,0.227736182454791,0.442243924596866,0.150135707988468,0.417005590114834,0.23872313190566,0.497226491807893,0.236680933300046,0.448531091340109,0.234680488426977,0.441450617921206,0.171480544042569,0.350654011749695,0.208424419966777,0.366455108359133,0.120156885325187,0.384342480354974
"NY1614","4","4","8","441",2,1.84,0.91,4.76,0.238607975898667,0.227692011816962,0.238796736957305,0.406776075751624,0.646454006271736,0.188672539529836,0.494007278367737,0.195727669848015,0.500157940376666,0.323672503774504,0.614668827172124,0.0795319683233738,0.382257251032901,0.105673470266284,0.398468966533982,0.0708460829791217,0.368605743545958,0.0883701864631144,0.405566006530929,0.119709055151576,0.475477833677331,0.132673833949751,0.508582150432371,0.158190809056552,0.472957021192315,0.200923316756376,0.535799711351958,0.240703439285653,0.463418351104083,0.0905666087898434,0.348649426100407,0.189350184387682,0.462656190463677,0.204948806964163,0.421822693989877,0.22997254585304,0.449661732014673,0.176419005432135,0.367714950497076,0.201185924312352,0.35359993120055,0.13459274969451,0.394273333718935
"SEEDWAY_9558_SBR","4","4","7","442",2.14,1.96,0.97,5.07,0.255310534211574,0.242541490848503,0.254541576756688,0.420333281578173,0.653876769563044,0.185125735913134,0.472981210267965,0.197517308434364,0.489955836349138,0.346015711804197,0.628404218453406,0.0819991941228938,0.360147963150043,0.118544041575303,0.40090673187658,0.0975641505667944,0.376564285102687,0.121371172510293,0.409766740153495,0.150077316337188,0.496782135076253,0.148987934643404,0.516385315188022,0.177238318688497,0.48260764985074,0.214757647441469,0.535471435694816,0.231408934804494,0.443366896308073,0.114526035327103,0.353273915626857,0.209062528166764,0.473982500929047,0.220017911858144,0.444461720077164,0.242206886583207,0.453519791755086,0.198423687293642,0.395028555442592,0.213601985544432,0.392389060887513,0.141585758136715,0.408599687662676
"GUARDSMAN_II","4","4","6","443",1.79,1.98,0.99,4.76,0.213554138429307,0.245016404020426,0.259789856689816,0.395435250386513,0.624411599656698,0.176715378156067,0.46982816622254,0.182645530413829,0.495382348731678,0.336496859187477,0.626454133222796,0.0838361346934323,0.359833898301243,0.121962471009821,0.411972209936606,0.0966612571297113,0.375311652430208,0.105785259512001,0.410789680880155,0.16096872994057,0.499319607843137,0.150366126345552,0.516207828264049,0.177592883778028,0.476223282105635,0.21882526743673,0.529473479436249,0.246201354856245,0.452650477279014,0.11347932123046,0.346974668655341,0.214985597464889,0.482646717989652,0.237963449540335,0.433973765717741,0.251963227831777,0.454650984062749,0.197484973874312,0.374183818546619,0.219912169535602,0.364335050464825,0.138956721502412,0.384300339604868
"FSG_421LH","4","4","5","444",1.6,1.9,0.86,4.37,0.190886380718934,0.235116751332732,0.225676037124486,0.422533752200668,0.643204571390846,0.197284793813865,0.468414960033261,0.199776926891855,0.499799116726983,0.381083370854846,0.65348205649973,0.110119109378453,0.325442029305798,0.146080399873593,0.455915007752402,0.106024504812272,0.342514403141169,0.115845133080814,0.369749414782046,0.17433519761347,0.489667075163399,0.174151349003904,0.531951776305236,0.210782773660375,0.481966368146382,0.277653081352926,0.545959387036577,0.258285080280986,0.449220985691574,0.149475503646638,0.367450493240775,0.247195363755464,0.487067003542473,0.25930404871576,0.436287946407148,0.261355519791897,0.442359089417913,0.189883573527097,0.354093342835736,0.247442957251171,0.377570237529386,0.159842171386528,0.374152640407195
"NY0651","4","4","4","445",1.59,1.67,0.87,4.12,0.18969334083944,0.206655249855612,0.22830017709105,0.415217535753828,0.638320883909119,0.201883964959596,0.512011129671612,0.172607066718458,0.508337500736662,0.360149167512523,0.650985894357743,0.104168553667413,0.357297492721151,0.130433021454465,0.441804756990516,0.119594430255467,0.387986743993372,0.125163133465159,0.431051199741211,0.173503333329526,0.511780936819172,0.174606299212598,0.545418872394773,0.181221994814526,0.487736078324314,0.238031600269605,0.547096165413366,0.27605200403667,0.480837338928118,0.127656560443348,0.37287346242845,0.21320296634702,0.472249887223149,0.236175379829542,0.41734139269743,0.245814102949578,0.447887918476154,0.196851790804553,0.381312390401004,0.21694269810366,0.378038701831464,0.145352604772219,0.366476785404427
"SW5210","4","4","3","446",1.96,2.03,1.09,5.08,0.233835816380694,0.251203686950235,0.286031256355454,0.446541745401891,0.655929745635628,0.232748954777979,0.513868091185088,0.196170140639534,0.510277760739332,0.397536603612269,0.660195078031212,0.0637763540241297,0.387799909721934,0.098714548826538,0.410241147056331,0.149941897987638,0.418682676571723,0.169283995445217,0.45481679393028,0.198080361528252,0.511873420479303,0.217351254555834,0.553760194343224,0.217129739719884,0.495227314486705,0.269833625352129,0.562306163199685,0.285824587124017,0.446475887652358,0.174370821160036,0.414360140191342,0.258993437798185,0.49027743877634,0.27711637175927,0.436976572322517,0.281513358176541,0.468210112327759,0.225854721833028,0.408283921386673,0.257860048210535,0.391811145510836,0.183732885741421,0.381743208591204
"SW3407","4","4","2","447",2.11,2.04,1.21,5.35,0.251731414573094,0.252441143536197,0.317520935954219,0.453100281087724,0.668037046468419,0.23280012541301,0.527084674499075,0.215439384666741,0.532688017242105,0.420269540853501,0.663716823052091,0.0542750518998792,0.358567819377744,0.0935126307229679,0.424098112929382,0.183564445088346,0.430586498699363,0.186083390896968,0.468016275350091,0.212555143608035,0.523107047643619,0.229082553571477,0.553356634689274,0.23218995810612,0.503530696471873,0.273305702620244,0.553111239807691,0.295489084801617,0.454744346500911,0.191954942782843,0.419780294726586,0.273336420845244,0.493947450012864,0.29288482278928,0.441939313170202,0.292497809005176,0.489346795229148,0.245411572410538,0.435149918916645,0.267953480412578,0.397853887168903,0.19382076376895,0.367919982152153
"55V50","4","4","1","448",1.99,2.14,1.33,5.47,0.237414936019174,0.264815709395814,0.349010615552985,0.435864972723814,0.641433628509022,0.214086788774733,0.515857959140384,0.192201545311558,0.518545410865076,0.421661249937818,0.66888997751567,0.0304756154982961,0.376975149345329,0.0829918099682632,0.421667993841907,0.15359099288095,0.393415532151725,0.15500545213325,0.421148049192375,0.186808551554618,0.50797037037037,0.219472660767523,0.553469175280732,0.224526261396553,0.496948578628238,0.267750847155259,0.550158199897589,0.302914373820742,0.456620150322572,0.166114279387828,0.385899403239557,0.264413743644533,0.491920477959043,0.28997713795879,0.447978750971754,0.289627852844859,0.487864334923158,0.256040010616002,0.454381571675184,0.260468430041778,0.395254557963536,0.200631331713098,0.35370707771801
