"","X.1","Germplasm","Rep","Plot","Row","Range","yld2","yld3","yld4","yld5","yld6","GNDVI_131","NDVI_131","GNDVI_138","NDVI_138","GNDVI_145","NDVI_145","GNDVI_152","NDVI_152","GNDVI_160","NDVI_160","GNDVI_165","NDVI_165","GNDVI_173","NDVI_173","GNDVI_179","NDVI_179","GNDVI_192","NDVI_192","GNDVI_201","NDVI_201","GNDVI_206","NDVI_206","GNDVI_263","NDVI_263","GNDVI_278","NDVI_278","GNDVI_293","NDVI_293","GNDVI_299","NDVI_299","GNDVI_307","NDVI_307","sca_yld2","sca_yld3","sca_yld4","sca_yld5","sca_yld6","GNDVI_153","GNDVI_182","GNDVI_208","GNDVI_279","GNDVI_311","spa_int_yld2","spa_slp_yld2","PEE_153","spa_int_yld3","spa_slp_yld3","PEE_182","spa_int_yld4","spa_slp_yld4","PEE_208","spa_int_yld5","spa_slp_yld5","PEE_279","spa_int_yld6","spa_slp_yld6","PEE_311"
"105",105,"NUMEX_BILL_MELTON","4","404","14","8",10.05,8.75,1.4,6.2,3.85,0.0721283158940972,0.324170736886812,0.130707595338172,0.472218884537224,0.376216593391463,0.601293882579903,0.395245981965848,0.601785130537344,-0.126606656352017,0.462566877486356,0.0677662281971887,0.423547085947275,0.143933562366836,0.423638716645253,0.362712596257075,0.573679671370966,-0.000436343328467443,0.447209808135945,0.0141005264052803,0.410093387906224,0.0367661610028743,0.398183420644213,0.0760229480898312,0.448732304218221,0.343407718527304,0.57474958280752,0.0927766510326624,0.439769656658037,0.14399037129612,0.441593014044195,0.234971865135642,0.468982924006057,0.236011936148785,0.250350605229788,0.138930726538262,0.298959775442923,0.266147004662283,0.236011936148785,0.250350605229788,0.138930726538262,0.298959775442923,0.266147004662283,0.0117070215577518,0.00178230821498997,0.0147940699273717,-0.00101236009243656,9.32554803684214e-06,-0.000996207769498908,-0.0211108095726785,-0.00281044535466284,-0.0259786436975785,0.0213452181260872,0.00114186465227597,0.0233229857105535,-0.0121789640357257,0.00137074097689636,-0.00980477103009954
"106",106,"NUMEX_BILL_MELTON","4","405","14","7",8.75,8.35,1.5,5.2,4,0.04987054606358,0.401939877621773,0.0785202334181652,0.449584986332391,0.32816548259277,0.565572359227538,0.359779055796461,0.577219282774838,-0.123795625626174,0.427926523626139,0.0732855549583896,0.422292364100112,0.13875371776721,0.4127058601951,0.328964362789787,0.537511545299557,0.0125554175165429,0.449933557485552,0.027418226645336,0.402614193589077,0.0978542160008404,0.35873227900636,0.0295891582209201,0.44159244922083,0.281012487742252,0.528828386825912,0.0822653645143454,0.442992187203702,0.122941847427034,0.439149791363203,0.218672274155049,0.461444196452183,0.20548302898526,0.238906006133569,0.148854349862423,0.250740456823097,0.276516368480294,0.20548302898526,0.238906006133569,0.148854349862423,0.250740456823097,0.276516368480294,-0.0163263710691011,-0.000548708394260669,-0.017276761882347,-0.00697565665137433,2.23382626189589e-06,-0.00697178755081036,-0.00287086858736486,0.000219470485242852,-0.00249073455782359,-0.0239784768324406,-0.00127928525837237,-0.0261942638876327,-0.0221017276362712,0.00248786569018301,-0.0177926178772971
"107",107,"NUMEX_BILL_MELTON","3","406","14","6",8.3,8.2,1.2,5.1,3.5,0.0556341071417449,0.331176980909063,0.0701955635759843,0.445390805895008,0.333042277498945,0.5779523218961,0.361249738166978,0.574722213608691,-0.127950233185793,0.362376118804149,0.0699444847006044,0.420826697281856,0.136426747182279,0.410530882818465,0.309179349900573,0.534121823265165,0.0239531767778621,0.447286033374194,0.0315233705753727,0.405604570582555,0.0889829573165182,0.4005203159737,0.0367937210267581,0.436249020851207,0.304225273477774,0.538047547331311,0.0619125601491436,0.432079577735367,0.115882873387342,0.420745489435545,0.203538985552995,0.459224883983444,0.194915330351733,0.234614281472487,0.119083479889938,0.245918524961114,0.241951822420257,0.194915330351733,0.234614281472487,0.119083479889938,0.245918524961114,0.241951822420257,-0.0173426299232694,-0.0021542099598814,-0.0210738310076499,-0.00901273875817626,3.93617507494743e-06,-0.00900592110298876,-0.00529436100684738,-0.00221952588161495,-0.00913869258571926,-0.0155996725096608,-0.000834684843994603,-0.0170453890614495,-0.0331277728523913,0.00372359215719841,-0.0266783220776421
"108",108,"NUMEX_BILL_MELTON","3","407","14","5",8.4,7.75,1,5.1,3.6,0.0535647540276593,0.376545160923911,0.0749081665337722,0.449283303064816,0.356403076260503,0.590637324972873,0.375311370768277,0.5855581491856,-0.119390319179836,0.428604150260875,0.066927024868037,0.426757178029297,0.135328215737726,0.413675826803517,0.300355300091303,0.534441691104865,0.0128945298777616,0.460335279149828,0.076210712976417,0.417422701543604,0.0729558626671058,0.425357473768562,0.0520629089727053,0.437723792983175,0.304355578048044,0.535679212138816,0.0815226275574659,0.435947449972601,0.123946445516829,0.427739749781871,0.21364771938088,0.474647316218341,0.19726370782585,0.221739107489241,0.0992362332416154,0.245918524961114,0.248864731632265,0.19726370782585,0.221739107489241,0.0992362332416154,0.245918524961114,0.248864731632265,-0.0118843957457021,-0.000452753833172957,-0.0126685883846524,-0.0121155037507724,3.51341801748225e-07,-0.0121148952089236,-0.015112549265028,-0.00150346588036867,-0.0177166285458933,-0.0122084675386465,-0.000656081492178158,-0.0133448340120388,-0.0226221545447439,0.0025413846887031,-0.018220347161568
"109",109,"NUMEX_BILL_MELTON","2","408","14","4",7.9,6.9,0.6,4.65,3.7,0.0244673407528252,0.36335461090361,0.0393702496261034,0.432886829945653,0.329124686573969,0.571732971816259,0.336964874633042,0.553892583575021,-0.119671979019418,0.418298862433436,0.0386118375942673,0.429963483192592,0.12536392541772,0.41145466733702,0.264251692734724,0.523719663897104,0.0034395853216062,0.463304182654094,0.0295695147498693,0.425988716284962,0.0346141308592483,0.436135343773992,0.00774154959573869,0.434557160476514,0.278309858943007,0.503554374154326,0.0631559319523497,0.426084320654057,0.0964248090523274,0.422506124028461,0.189993690701094,0.457327150585578,0.185521820455264,0.197419334409775,0.0595417399449692,0.224219831582192,0.255777640844272,0.185521820455264,0.197419334409775,0.0595417399449692,0.224219831582192,0.255777640844272,-0.0287375785041142,-0.000100663190614479,-0.0289119322639486,-0.0306608544200692,-3.68502885694012e-06,-0.0306672370772489,-0.0403942998408464,-0.00371002084245672,-0.0468202444090402,-0.0459299288140816,-0.00245401092833878,-0.0501804004057196,-0.0382887825530439,0.00430453526174451,-0.0308331088093111
"110",110,"NUMEX_BILL_MELTON","2","409","14","3",8.05,7.5,1,4.95,3.7,0.0313494362233616,0.302620415137762,0.0744981205938209,0.440870365240113,0.344022673930528,0.584345757907002,0.348911569923627,0.582746654217242,-0.11569834417883,0.322928914826521,0.0469086148664226,0.422068299767965,0.127311476165242,0.42038779915394,0.286097054873689,0.524039777892166,-0.00322300234935562,0.451703826130992,0.040386830172317,0.400990278309043,0.0325793995529572,0.41544953651024,0.0270210914345296,0.433207727637765,0.280627681454404,0.531028787298147,0.0806261054344399,0.430828466138228,0.117374361897349,0.4290536457727,0.211212435343191,0.469373014445843,0.18904438666644,0.214586233054104,0.0992362332416154,0.23868562716814,0.255777640844272,0.18904438666644,0.214586233054104,0.0992362332416154,0.23868562716814,0.255777640844272,-0.0193618707421916,-0.000353359159866116,-0.0199739067577251,-0.0216207342876596,-2.59885562720994e-07,-0.0216211844226564,-0.040770311931364,-8.0620800199048e-05,-0.0409099512528454,-0.0330162198340066,-0.00176540369621275,-0.0360739887183548,-0.0247486600482304,0.00278140720635929,-0.0199311214713301
"111",111,"NUMEX_BILL_MELTON","1","410","14","2",8.5,7.7,0.55,4.5,3.75,0.0664468313086883,0.358908473136547,0.0926049962409672,0.442423758719174,0.375685888071949,0.591600807334095,0.343245312016681,0.563493269386475,-0.0840253744394286,0.387806848326249,0.0665544130566926,0.418518868502332,0.136898548306124,0.402314023425135,0.29291384348437,0.506305147636286,0.00784277494021044,0.455761150112624,0.0618209518028174,0.382210387584389,0.0435699606017303,0.439090291052327,-0.00867939756282307,0.439512878322061,0.243342360108573,0.486995881144395,0.0886465830929175,0.43269905456561,0.121495255544806,0.414908447258915,0.185233420066303,0.470064244603314,0.199612085299967,0.220308532602213,0.0545799282828885,0.216986933789218,0.259234095450276,0.199612085299967,0.220308532602213,0.0545799282828885,0.216986933789218,0.259234095450276,-0.0269980319755849,-0.00531608301131573,-0.0362057578082008,-0.019600338279278,1.30689381219881e-06,-0.0195980746728051,-0.0164602779488617,-0.0010841428444857,-0.0183380684299674,-0.0267068498592939,-0.00142836129446321,-0.029180844182058,-0.0206575125819401,0.00231970628160441,-0.0166396634611222
"112",112,"NUMEX_BILL_MELTON","1","411","14","1",8.85,6.8,0.45,4.5,3.75,0.0691651203105684,0.371567392803818,0.119694512263915,0.472521895636082,0.401637599185228,0.613122680152314,0.368444126967575,0.579936196700903,-0.0588512930621321,0.359204862946462,0.0758687361714525,0.425473607677253,0.156969821490578,0.393959459956591,0.304864861352805,0.51431089823546,-0.00755784114756919,0.471818283429623,0.0348782986456979,0.399038760293863,0.0172478913760543,0.453659077427974,-0.018100998328885,0.439274477441811,0.241017554639052,0.489681208804531,0.107907886704774,0.421516348267543,0.134985810247659,0.403129937301469,0.199897096874451,0.453138630024928,0.207831406459378,0.194558184635721,0.0446563049587269,0.216986933789218,0.259234095450276,0.207831406459378,0.194558184635721,0.0446563049587269,0.216986933789218,0.259234095450276,-0.0152718470610381,-0.00335142189334951,-0.0210766800325516,-0.0139094422346701,-5.15963199443523e-06,-0.0139183789793938,-0.032768432702901,-0.00160808374009813,-0.0355537154314049,-0.029054732837407,-0.00155225457785832,-0.0317433166207902,-0.00904233551211916,0.00101222033664312,-0.00728911846826018
"113",113,"NM1715PAR","1","412","15","1",7.25,5.55,0.05,2.05,2.2,0.096424878181146,0.316959514321762,0.150390091105587,0.496882513689236,0.402753525705197,0.598752537568019,0.381581163350158,0.575291568041731,-0.0530248280932563,0.329620859897232,0.0948852207773305,0.440107795014481,0.15036694502482,0.38674766772806,0.289126038614691,0.489881130974137,-0.0271436029867217,0.478978399930996,0.0136959829800334,0.425758515884477,-0.0232416300232138,0.47837603595779,-0.0905236226392716,0.46403005361323,0.124487716258635,0.403044955896795,0.0350927216421889,0.445856717245202,0.0625922104041219,0.414155176127424,0.154488441162065,0.409924044524177,0.170257366873502,0.158793812460037,0.00496181166208077,0.0988496031706439,0.152084002664162,0.170257366873502,0.158793812460037,0.00496181166208077,0.0988496031706439,0.152084002664162,0.00093117045668338,-0.00297181201710657,-0.00421615892499567,-0.0195610281681852,-2.85387783939771e-06,-0.01956597122958,-0.045992399944149,-5.91990229615866e-05,-0.0460949356592288,-0.0731721527868957,-0.0039110517154896,-0.0799462930395509,-0.0490000028996624,0.00550708569173439,-0.0394614507216253
"114",114,"NM1701PAR","1","413","15","2",8.65,8,0.65,4.45,3.75,0.0885399239713445,0.328019082706544,0.115115272278085,0.476918007021813,0.384368591346308,0.607186873115593,0.359437231311226,0.589417297783311,-0.0761577275992824,0.350185474756268,0.0963574729456252,0.433801436683553,0.150228947286353,0.420423436348831,0.31197488296377,0.525283603216049,-0.00127226992702548,0.449664702371383,0.0648160687285071,0.378375751393763,0.0120610356352641,0.448197071558275,-0.0163919178172783,0.4463022693031,0.246643782914729,0.49934201537218,0.100880276219104,0.439973420057901,0.128581200211103,0.41290864884401,0.205440995316583,0.48886256174831,0.203134651511143,0.228891981924377,0.06450355160705,0.214575967858227,0.259234095450276,0.203134651511143,0.228891981924377,0.06450355160705,0.214575967858227,0.259234095450276,-0.017396284064252,-0.0058053176976706,-0.0274513892267566,-0.0138956861391048,3.05043646985912e-06,-0.0138904026281768,-0.0269086369863846,0.000828971872460473,-0.0254728155915119,-0.0279751948748482,-0.00149349195791873,-0.0305619988153549,-0.0178504022036913,0.00200245513903636,-0.0143820481781592
"115",115,"MESQUITE","2","414","15","3",7.45,7.3,1,4.6,4,0.0597937819761633,0.29376371487223,0.0833835192732908,0.448748114630468,0.346746343421609,0.570579426379496,0.331383021572679,0.551847947050899,-0.0878802869156567,0.289583176017519,0.103805592521998,0.420846224054019,0.146454420042763,0.404419678602685,0.296291378141191,0.507440484439936,0.0201357730348454,0.447148424831104,0.0491884203551215,0.392705003102419,0.00983662573271032,0.409677135127264,0.0190179527230401,0.440433760153612,0.264888400547242,0.52105847691996,0.101850529038864,0.45221855848025,0.141412317873762,0.428348459279049,0.224556719894098,0.485105285895453,0.174954121821736,0.208863933505994,0.0992362332416154,0.221808865651201,0.276516368480294,0.174954121821736,0.208863933505994,0.0992362332416154,0.221808865651201,0.276516368480294,-0.0152677278124617,-0.00545673452401925,-0.0247190692101768,-0.0165472332461558,-2.40187497899871e-06,-0.0165513934156347,-0.0295665617421619,-0.00264868505297739,-0.0341542188071194,-0.0455028746249827,-0.00243264654202702,-0.0497163420142178,-0.0223231368966107,0.00250909838372313,-0.0179772510338043
"116",116,"SW_8888","2","415","15","4",7.85,7.6,0.8,4.9,3.6,0.0774014916533351,0.331893240882954,0.107551413346847,0.474273039532555,0.371192999837068,0.607530020380625,0.366748993119587,0.569341736694678,-0.0967400501394292,0.371886648146058,0.0972327064444823,0.430666281684472,0.154236716265931,0.42489754626053,0.287647199130349,0.537099200134345,0.0344178244200211,0.457988434621661,0.0820837859507553,0.421188639118672,0.0447938921490401,0.429784851458254,0.0378074033104453,0.445155608492822,0.278697539532295,0.532040904683593,0.098255259940943,0.45445018675636,0.134420193725644,0.436575806460554,0.217480399317398,0.499473927315936,0.184347631718205,0.217447382828158,0.0793889865932923,0.236274661237149,0.248864731632265,0.184347631718205,0.217447382828158,0.0793889865932923,0.236274661237149,0.248864731632265,0.00124901207279385,-0.00367753285908356,-0.00512066165780812,-0.0102535868214095,1.05492643140799e-07,-0.0102534041027925,-0.0108321373806088,-0.00196750388239633,-0.0142399540541165,-0.0115746854704983,-0.00062071687626244,-0.0126497986326022,-0.0184575571110663,0.00207397845720985,-0.0148653210650732
"117",117,"NM1703PAR","3","416","15","5",8,8.45,1.15,5.9,4.25,0.0864852532879096,0.320966193230318,0.109333599227867,0.467179863398351,0.370200949009833,0.604584439452726,0.370888974827903,0.58178306993154,-0.0904704957953805,0.340683307983013,0.12728766134285,0.435345375423988,0.156605753213126,0.43098001973819,0.319181949820214,0.547279941374677,0.0426904226765078,0.458295266522645,0.112745294216365,0.414140537251749,0.0697887951492837,0.42037192785721,0.0610460984587483,0.451420337069359,0.302922882398227,0.547368249760587,0.123123716891596,0.462021062842098,0.148619968785198,0.444024737059225,0.251057283494074,0.516209080386212,0.187870197929381,0.241767155907624,0.114121668227858,0.284493979856975,0.293798641510312,0.187870197929381,0.241767155907624,0.114121668227858,0.284493979856975,0.293798641510312,-0.00272948082564601,-0.00423273113398874,-0.0100607861724561,-0.00181559016050198,4.77808643001183e-06,-0.00180731427207841,-0.0161718892458741,-0.00293768211311217,-0.0212601039000358,0.00494946342866723,0.000264879845316849,0.00540824877665216,-0.0178643956735701,0.00200978258585244,-0.0143833501379183
"118",118,"SW_9812","3","417","15","6",8.9,9.25,1.65,6.2,5.05,0.0903792975107244,0.350732968865491,0.126254374973693,0.462468406165885,0.358386325576024,0.602343972099765,0.365031953456048,0.57843137254902,-0.0775884345564859,0.300271898290695,0.171043993761367,0.427933783062533,0.167664636638306,0.433116740433814,0.337245869615545,0.553010102354013,0.0692174754692981,0.437649770682967,0.0533300197697718,0.3983583613664,0.0907986812503012,0.40468675274988,0.100330513244068,0.460955832910828,0.329560680054345,0.578962600068153,0.156735701790279,0.463823308175624,0.182738279108097,0.463293431317789,0.264899088947922,0.522875699461587,0.209005595196436,0.264656354100061,0.163739784848665,0.298959775442923,0.349101915206371,0.209005595196436,0.264656354100061,0.163739784848665,0.298959775442923,0.349101915206371,-0.00195595586395322,-0.00616636654226153,-0.0126364159665705,0.00296557173290117,-1.42724298785117e-06,0.00296309967554227,0.0224348288091356,-0.00297687983617509,0.0172787217073846,-0.00901574464359131,-0.00048520852315122,-0.00985615045428219,-0.00854713088171045,0.000963300798636655,-0.0068786449627912
"119",119,"SW_1011","4","418","15","7",8.6,8.8,1.6,5.95,4.45,0.0659646398552802,0.39807032879477,0.108592305498793,0.452039050914483,0.334095795394265,0.581372749222213,0.346704118983604,0.574230897771163,-0.0889240592392655,0.326613161310737,0.135760939328058,0.427610048035278,0.160782408908288,0.433215276613969,0.340705881160582,0.544885163565002,0.0467367398495664,0.440481113753578,0.0320465868359559,0.404535035208364,0.0960663843008989,0.365229166260894,0.065548811861131,0.448485992599864,0.305725500069688,0.552919128670959,0.121333781528432,0.444564067194497,0.157294137500333,0.449040105139071,0.236888671759394,0.479759640174478,0.201960462774085,0.251781180116815,0.158777973186585,0.286904945787967,0.307624459934327,0.201960462774085,0.251781180116815,0.158777973186585,0.286904945787967,0.307624459934327,-0.00889107868685706,-0.00218946090070151,-0.0126833361914858,-0.0061821217559706,3.56272566097273e-06,-0.00617595093413933,0.00821623424252476,-0.00202189691424585,0.00471420607468771,0.0148425831154969,0.000794114341842842,0.0162180294965773,-0.0181173162128406,0.00204059878386834,-0.0145828954567624
"120",120,"NM1705PAR","4","419","15","8",7.8,8,1.5,5.65,4,0.0763012821148386,0.371922971186628,0.129072049332221,0.481707041791075,0.356242965951089,0.590034915334318,0.362584899758706,0.584062489193208,-0.0851552239914865,0.316808795318621,0.136854492372876,0.435892648083107,0.15333673276427,0.450049663392562,0.360287402063631,0.577851825891407,0.0379687781211572,0.443398618612101,0.0369488185926768,0.415587511520822,0.0596314384324571,0.380874631674722,0.102903058711682,0.469216317912347,0.316891331442791,0.569217941563327,0.14494898983757,0.468843968682879,0.166619527304086,0.477285604243559,0.256337642918361,0.494758489621348,0.183173442981146,0.228891981924377,0.148854349862423,0.272439150202019,0.276516368480294,0.183173442981146,0.228891981924377,0.148854349862423,0.272439150202019,0.276516368480294,-0.003796508797531,-0.00421335414585153,-0.0110942522165365,-0.00522561836067725,-4.02777247413964e-09,-0.00522562533698379,-0.0154835051815606,-0.00377360535597369,-0.0220195813572591,-0.0109432956531333,-0.000588971716593149,-0.0119634245860358,-0.0150985266395564,0.00169660636327197,-0.0121599182307661
"121",121,"MESQUITE","4","420","16","8",8.2,8.6,1.8,6.05,4.35,0.049321721900343,0.38816763545314,0.128828800203355,0.444850760817147,0.366058397530262,0.583607811104838,0.3678826874884,0.580164587360159,-0.105256399519862,0.353087520825757,0.137014305271022,0.429804984324353,0.153903178670325,0.436007969436951,0.365343158855978,0.572310643228171,0.0254459693821506,0.443634917755533,0.024572393954614,0.408178513825472,0.0651434553203429,0.385489719670692,0.0835749834801301,0.464774202363872,0.317768583662377,0.556826294151006,0.115903414312693,0.453524655187044,0.164340033164107,0.462550320567438,0.269106899895926,0.48970152737712,0.192566952877616,0.246058880568706,0.178625219834908,0.291726877649949,0.30071155072232,0.192566952877616,0.246058880568706,0.178625219834908,0.291726877649949,0.30071155072232,-0.007161780977246,-0.000306464797142321,-0.0076925935743082,0.00475802079866089,5.32407330434444e-06,0.00476724236408693,0.00227762816149709,0.000199143092718404,0.00262255411455447,0.0167628499295931,0.000895354008094029,0.0183136485555956,-0.00790413370199679,0.000893057037389555,-0.00635731354594059
"122",122,"NM1715PAR","4","421","16","7",6.45,5.85,0.55,3.35,1.85,0.051628912434539,0.414240565625273,0.0874184084263069,0.453510464014666,0.322721015019129,0.531070443288608,0.324490225569104,0.541123098056715,-0.126599201226536,0.391096984132905,0.0847594767294434,0.426510557097066,0.108406894454699,0.378060920428209,0.29517399858908,0.503031260567558,-0.00695580714755588,0.463292600471644,-0.0240839385925575,0.422149507833028,0.0529758940729859,0.405766549213836,0.0157729017089318,0.450996573212083,0.234836571527289,0.477575679755573,0.0194154055634148,0.461897944551227,0.0795997493955596,0.450483168504788,0.201903795709833,0.462205450423291,0.151470347080563,0.167377261782201,0.0545799282828885,0.161534717376418,0.127888820422136,0.151470347080563,0.167377261782201,0.0545799282828885,0.161534717376418,0.127888820422136,-0.0187917037641111,-0.00109050488458007,-0.0206805136218519,-0.0255907841895002,-7.93737718579692e-07,-0.0255921589835507,-0.0235582719458034,-0.00258350331605042,-0.0280330309311712,-0.0303573167002656,-0.0016265908560279,-0.0331746546937214,-0.0521042272743705,0.00585856869494016,-0.0419568886794445
"123",123,"NM1704PAR","3","422","16","6",8.75,8.8,1.55,5.85,3.95,0.0393059384598724,0.36965860117672,0.0933639493100555,0.457694631397054,0.359902716748424,0.609158668572595,0.350609007304449,0.588505242195279,-0.12058754868594,0.311061916757137,0.11012532417436,0.420655897408647,0.142935193034269,0.433104145973586,0.330884884370849,0.563985601688078,0.0380602231116527,0.449845424928995,0.0577791250943909,0.40505884393396,0.0883037760867314,0.411305692760565,0.0895621033215958,0.451130000090234,0.31371702684939,0.590092502414468,0.0896131941121396,0.459140063696102,0.136495627707045,0.446708357519139,0.283520547320168,0.524681158355977,0.20548302898526,0.251781180116815,0.153816161524504,0.282083013925984,0.27305991387429,0.20548302898526,0.251781180116815,0.153816161524504,0.282083013925984,0.27305991387429,-0.0144695755250231,0.00221493344163811,-0.010633198285487,-0.0141602502137192,9.3203053445424e-06,-0.014144106971391,-0.00452542260538734,0.000181986569585705,-0.00421021262194716,-0.000680271920392633,-3.99023919394608e-05,-0.00074938489027329,-0.031222586329679,0.00351568135006089,-0.025133247634761
"124",124,"NM1701PAR","3","423","16","5",8.85,8.5,1.2,5.15,3.8,0.0566634157507604,0.379288053060196,0.0993880064319852,0.470727150588742,0.365700711557603,0.596840402487317,0.362733159762828,0.586360964138742,-0.112049930759308,0.359217320409457,0.0996033989139753,0.422745202646924,0.142835075098281,0.430935695103557,0.318933974741823,0.554317582076721,0.0223663419383498,0.454560277353456,0.094983275189453,0.409258285405833,0.0678800055310617,0.412036457362378,0.0512953889833201,0.453094536916179,0.300998776270128,0.54705865890979,0.0816806731362026,0.445798196559682,0.137000544160582,0.429255618937802,0.270139274997229,0.512836772903731,0.207831406459378,0.243197730794651,0.119083479889938,0.248329490892105,0.262690550056279,0.207831406459378,0.243197730794651,0.119083479889938,0.248329490892105,0.262690550056279,-0.00877982498344039,0.000673839480176291,-0.00761270077272946,-0.00442841609419167,3.39573551103815e-06,-0.00442253450778319,-0.00748713039771036,0.000113450807979487,-0.00729062783498884,-0.00990316496285263,-0.000530960690342837,-0.0108228158513295,-0.0192652903118597,0.00216784027889887,-0.0155104808225207
"125",125,"NM1712PAR","2","424","16","4",7.75,7,0.65,3.85,2.8,0.0696465838208655,0.330896139834491,0.0982087432399549,0.475945206513978,0.361176859589979,0.589536410847778,0.361498628948187,0.581821314011459,-0.121365136463219,0.399433557096861,0.0881715354419769,0.428737091946083,0.13163523560887,0.4139132779018,0.296321875919741,0.532772317295592,0.0152494638489178,0.461451582800682,0.0287305943238538,0.424155089404382,0.0136296837477251,0.430686705109107,-0.0116257643484299,0.450632499469621,0.241359692524474,0.488625621829608,0.0373314399332691,0.452858734314387,0.0911305531635201,0.445360246705915,0.230340325566852,0.477032728514291,0.181999254244088,0.20028048418383,0.06450355160705,0.185644376686331,0.193561457936206,0.181999254244088,0.20028048418383,0.06450355160705,0.185644376686331,0.193561457936206,0.00144272955013366,-0.000288053357462282,0.000943806501898433,-0.0126438480330582,5.932808438443e-06,-0.0126335721074561,-0.0185031106798007,-0.0028003108261372,-0.0233533912864603,-0.0183229249625185,-0.000979408747796468,-0.0200193106676664,-0.0285494883886608,0.00321565432512384,-0.0229798117423066
"126",126,"NUMEX_BILL_MELTON","2","425","16","3",8.8,8,0.7,4.75,3.7,0.0765877122275971,0.299245416578184,0.102907560056966,0.480604549512113,0.374338879374121,0.612331679659816,0.372465499533237,0.597842874767042,-0.127210017872075,0.355285094380174,0.0765665755245831,0.420260562948964,0.136039024314942,0.42243074715815,0.309490787685181,0.547286482211394,-0.00408600351376217,0.4538791500153,0.00916239083445363,0.412897714783373,-0.0176103340346244,0.419932166867308,0.0124762326642114,0.440166952531976,0.278354256612678,0.520872451070933,0.0634954251167184,0.428588977974165,0.109605843717035,0.415165686457044,0.259748449211535,0.486967360222276,0.206657217722319,0.228891981924377,0.0694653632691308,0.229041763444175,0.255777640844272,0.206657217722319,0.228891981924377,0.0694653632691308,0.229041763444175,0.255777640844272,0.00549526610226944,-0.00308474732135792,0.000152327036513591,-0.00848344534954405,1.90302244668984e-06,-0.00848014921799284,-0.0519626771112418,-0.00604400291783328,-0.0624311972002772,-0.0420823275189345,-0.00224861791974496,-0.0459770479857231,-0.03073422590318,0.00345887474333353,-0.0247432791368894
"127",127,"SW_9813","1","426","16","2",9.2,7.9,0.6,4.7,4.05,0.0966013888391306,0.321159398565117,0.127547409464031,0.491181258828318,0.39560014923486,0.61431508686791,0.372626002695292,0.599959516401887,-0.0635056968410383,0.307404723542772,0.136263277783767,0.431723199584937,0.147185053171384,0.419150388110216,0.295416418821772,0.505598694514112,-0.0147531191794626,0.45011387977301,0.0185992822076003,0.408258091562627,-0.00758218177112232,0.437258890122437,-0.0116299754579156,0.451021899786145,0.245951073140509,0.508472322909827,0.11063622643728,0.447052595604486,0.143010971172747,0.430172906029814,0.256021381961349,0.49026007406708,0.216050727618788,0.226030832150323,0.0595417399449692,0.226630797513184,0.279972823086298,0.216050727618788,0.226030832150323,0.0595417399449692,0.226630797513184,0.279972823086298,-0.00379290239496581,-0.00460951805455448,-0.0117768218289713,-0.0199809468029703,-7.55363942014709e-07,-0.0199822551316903,-0.0520340313122505,0.000137785684129429,-0.0517953795078256,-0.0389968349358312,-0.00208375840665695,-0.0426060103510881,-0.0315552657668067,0.00354798951010609,-0.0254099676974358
"128",128,"NM1702PAR","1","427","16","1",7.8,6.05,0.2,3.25,3.3,0.0505796860561985,0.360296381166857,0.117864375954924,0.490317323510601,0.387872154322699,0.595299242833748,0.376311046129897,0.59232925268873,-0.0536980725956364,0.289503347312292,0.106985020379986,0.417224103385218,0.131420080967418,0.400585476216753,0.265633138847479,0.495544123859937,-0.027771315327454,0.464453984908057,-0.0183009525643804,0.445850628465872,-0.0370787308449291,0.468500479043138,-0.0738951340533346,0.456264509608536,0.196186799018452,0.475563863359129,0.0776904513620629,0.428997857809153,0.109112632160735,0.403206216390857,0.228078831598074,0.471337324715896,0.183173442981146,0.17309956133031,0.0198472466483231,0.156712785514435,0.228126003996243,0.183173442981146,0.17309956133031,0.0198472466483231,0.156712785514435,0.228126003996243,-0.0223400510347856,-0.000703284140379257,-0.0235581748927568,-0.0288373121409204,-6.20666802720897e-06,-0.0288480624052423,-0.0644586720163878,-0.00165136317893135,-0.0673189169315464,-0.0846772985118452,-0.00452240755625999,-0.0925103381375914,-0.0419590160143288,0.00471468796229205,-0.0337929369574905
"129",129,"NUMEX_BILL_MELTON","1","428","17","1",10.95,6.75,0.2,3.35,3.5,0.0425255044300677,0.332499370329947,0.178214379378344,0.521336763966522,0.421723662337976,0.640494780718087,0.443195562347965,0.636254279489574,-0.0744286866189906,0.324014483842317,0.0942616664447964,0.40982022293646,0.157753483385182,0.403650075414781,0.308186275978468,0.502891006558122,-0.0288830513684198,0.453192059662898,-0.0490401036188027,0.441512125402642,-0.0363797796562037,0.449384975932247,-0.0733704716628839,0.443025066252432,0.219165460195679,0.458998135957151,0.0866287811799376,0.431725748442647,0.119161474955723,0.433527011402636,0.340295492611109,0.518129590144516,0.25714733341584,0.193127609748693,0.0198472466483231,0.161534717376418,0.241951822420257,0.25714733341584,0.193127609748693,0.0198472466483231,0.161534717376418,0.241951822420257,0.00580169075939645,0.00925250483153056,0.0218274991548528,-0.0105532092987675,-5.6274009896313e-06,-0.0105629562431535,-0.0606642846078181,-0.00540142210482794,-0.0700198220856231,-0.0759121069085197,-0.00405399608752038,-0.0829338340751062,-0.0158700758758632,0.00178677192343519,-0.0127752961364598
