"","Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","GNDVI_133","NDRE_133","NDVI_133","GNDVI_159","NDRE_159","NDVI_159","GNDVI_164","NDRE_164","NDVI_164","GNDVI_168","NDRE_168","NDVI_168","GNDVI_171","NDRE_171","NDVI_171","GNDVI_175","NDRE_175","NDVI_175","GNDVI_178","NDRE_178","NDVI_178","GNDVI_181","NDRE_181","NDVI_181","GNDVI_187","NDRE_187","NDVI_187","GNDVI_189","NDRE_189","NDVI_189","GNDVI_192","NDRE_192","NDVI_192","GNDVI_194","NDRE_194","NDVI_194","GNDVI_196","NDRE_196","NDVI_196","GNDVI_207","NDRE_207","NDVI_207","GNDVI_223","NDRE_223","NDVI_223","GNDVI_231","NDRE_231","NDVI_231","GNDVI_236","NDRE_236","NDVI_236","GNDVI_238","NDRE_238","NDVI_238","GNDVI_243","NDRE_243","NDVI_243","GNDVI_245","NDRE_245","NDVI_245","GNDVI_252","NDRE_252","NDVI_252","GNDVI_258","NDRE_258","NDVI_258","GNDVI_259","NDRE_259","NDVI_259"
"59","NY1517",2,2,38,235,2.21,1.48,1.18,4.88,0.50387471109899,0.191538425862511,0.18158275214004,0.371189294696016,0.299643846557329,0.573932697640124,0.200878634412453,0.282341500500068,0.459026017082283,0.170608642318418,0.413280416141992,0.439910055765425,0.0529283729009238,0.36403939154137,0.353284680090272,0.16980783510572,0.310459713948871,0.368794857077852,0.173239153673028,0.373335426313999,0.410257298115856,0.104134377828232,0.415156698717198,0.367597329729927,0.1804736621241,0.334788103978273,0.432529173008625,0.240149604093087,0.384687891113892,0.513126434084272,0.230067715717384,0.416747514171545,0.515985789138842,0.304111947877847,0.302648202520633,0.585780057672333,0.202381050702175,0.324872830214909,0.500926522719948,0.250417239997898,0.360820373538746,0.495684842347008,0.207090047827065,0.187709493939261,0.332465675308155,0.183759134823641,0.266977157689232,0.402536942475023,0.222355521566045,0.305979354338771,0.440397830268311,0.230242063234371,0.193511879140376,0.359208827203914,0.252536862835868,0.312313058055719,0.472170654652846,0.222300405521424,0.225917270811998,0.342954394734349,0.268407979227112,0.300397046864287,0.423379168239086,0.227701429395372,0.254918867154942,0.382727245857644,0.315097232155535,0.328784946236559,0.455217162133671,0.132394231015971,0.268385870185178,0.309802654093312
"60","SW3407",2,2,39,236,2.23,1.85,1.28,5.36,0.508434663235633,0.239423032328138,0.196971120965467,0.398933576596553,0.302734432213797,0.603023110540264,0.207162883687481,0.298901723454153,0.4609537549691,0.183660631313671,0.404836001678959,0.444178359417161,0.0809862253747558,0.32000307746417,0.335997098390926,0.223648917338699,0.304330281266841,0.380220510508643,0.275650345647906,0.313272599988946,0.494974453921876,0.170154243763365,0.335819445433142,0.452410971111586,0.238686763457074,0.417048204483929,0.493823903321817,0.269768480118341,0.447292188151857,0.524536008552357,0.266311972957744,0.474354004042375,0.531442535545024,0.27266002836734,0.270236128871839,0.546306656720659,0.23590763141329,0.36527046676598,0.506264423512679,0.275541671788053,0.417245069119093,0.506220466896519,0.218316920728632,0.191258937579506,0.359658288371277,0.230750741904718,0.353876968118454,0.45499220421821,0.257443543643385,0.372124897947888,0.466785808183542,0.251138540062307,0.234156052734484,0.386991927825261,0.279258871509292,0.352671154033753,0.480115240789516,0.240824443511284,0.254547489493882,0.365082278121977,0.274735058741375,0.299653161512744,0.414277025946855,0.210604277206325,0.241526974237255,0.350736581236856,0.273134378789893,0.285951915600109,0.417139524620137,0.104784311668655,0.242740915370673,0.289601505760675
"61","ALFABAR",2,2,40,237,2.2,1.84,1.29,5.33,0.501594735030669,0.238128853775013,0.19850995784801,0.384234093590938,0.248399813222869,0.601307189542484,0.181061070018006,0.279488835499066,0.440454108740554,0.167712001146459,0.378167541616189,0.428305439643439,0.0725183715245598,0.347757554441807,0.345999443125531,0.203016823348714,0.29396639985108,0.374159737734756,0.238117682094494,0.29003917884097,0.461010451784848,0.14066038083637,0.380972754761682,0.421596293525359,0.210391503476052,0.372975796102307,0.486442385173247,0.244641276843391,0.404239544221944,0.525399718397997,0.24663731858111,0.457743847083128,0.532113257990035,0.124301483687813,0.269762223497163,0.372900003374844,0.222376460921899,0.346791687993277,0.50635833127966,0.26832606453573,0.409131911484011,0.509889788815058,0.206378806455942,0.165929581377667,0.333829451243585,0.192302136607031,0.289893777819474,0.441444520391889,0.224467191847351,0.327222660412083,0.453387161498333,0.230302310129022,0.210855380611079,0.379513160815194,0.269569191961032,0.331391408968231,0.485442460898124,0.220653099133111,0.216337834568856,0.368888497018393,0.275498169687531,0.329089727914616,0.440314512729945,0.210926950178229,0.283171185869585,0.386870370698777,0.259429216175504,0.247161591324633,0.417170628165521,0.104005803160056,0.28847604985314,0.336861665475907
"62","SW5210",2,2,41,238,1.99,1.76,1.24,5,0.453715237595923,0.227775425350013,0.190815773435296,0.384399988103997,0.29768014317734,0.579469508633988,0.213099581105469,0.303135331839262,0.459978846310308,0.187320840818789,0.416706455556877,0.440053082343185,0.0916606487530269,0.323268853131686,0.345385855388493,0.227568749175122,0.318923446041838,0.383190586198777,0.275828817135584,0.323747259630442,0.485889322844703,0.169007168205835,0.340221875617266,0.43807889248486,0.235601833078646,0.4021867072552,0.494687677201779,0.271475325113632,0.434971579057155,0.524507326866917,0.259388200286849,0.467487483737571,0.528309694730973,0.0634438071713451,0.358057598039216,0.427273669129488,0.2357837250537,0.384000180144923,0.496820131505794,0.28623859280378,0.409388082871077,0.505463828938384,0.216160485178786,0.171946454942902,0.340514833823164,0.223984734906703,0.338747939367134,0.453782406104388,0.250610329247185,0.346726444988722,0.454658972975217,0.256278419775484,0.243315170794357,0.391672388391373,0.285714936064421,0.350335444485942,0.47391263256624,0.241086612862651,0.238456060390258,0.364978383066974,0.295473223515064,0.300387499913117,0.417883555407275,0.230953550091315,0.280875229802503,0.379922207049838,0.284746298790326,0.252644641993989,0.40749637475569,0.150513019402553,0.297539751194595,0.332471757085187
"63","SEEDWAY_9558_SBR",2,2,42,239,1.56,1.35,1.07,3.97,0.355676266658111,0.174714104671885,0.16465554643207,0.31545867662063,0.313591998529584,0.521881906296127,0.190505693091534,0.302491361059136,0.464482481618032,0.205965734564368,0.390817293278167,0.435672183246387,0.0863199114159421,0.337889006125619,0.333372900729799,0.188459915738109,0.322697088877834,0.362602858268043,0.200536303900668,0.335451631325878,0.411364013190619,0.112101633747146,0.388940093365722,0.364072422223437,0.176515114555724,0.305501562944018,0.435926923019398,0.238206661822218,0.383955986649979,0.516521563412599,0.236078052749456,0.436312181452968,0.519605841607514,0.0545771666342208,0.372826748169147,0.449898269548783,0.210704398823438,0.345438475099998,0.488920115258479,0.254941159868989,0.372660676429094,0.494853475570041,0.20662869000002,0.196036028132357,0.345744615519586,0.190473118064599,0.27361243274556,0.415762519787288,0.225560194982272,0.308809138334233,0.432111890627811,0.241533653056718,0.227220711593579,0.383815393014247,0.270838257553174,0.336060559250127,0.476108778783927,0.234067565689836,0.264919527132887,0.382058209347769,0.263467850305674,0.26269318606633,0.377678737529167,0.20335699059683,0.206923454338021,0.331884942098636,0.281096276977703,0.306307400379507,0.411472064094455,0.119224526662952,0.240883430295195,0.27599173606094
"64","WL_349HQ",2,2,43,240,1.91,1.88,1.2,4.99,0.435475429049354,0.243305567987514,0.184660425905125,0.370612609991217,0.298387498455248,0.585506619066349,0.176897274593135,0.282137290577188,0.440962173187237,0.176538688650507,0.368821435515472,0.406309806912849,0.122021343219361,0.274142706409918,0.331577566751663,0.253547430131838,0.310714119508563,0.40488851658807,0.300762198042425,0.32122785854001,0.522234565629442,0.179080875529115,0.346504757610991,0.470084790673026,0.228689283962624,0.402647506491181,0.51892410541081,0.263942566778908,0.460500886524823,0.528059553608678,0.261623735663021,0.493902024672428,0.5332652344113,0.0338101336915509,0.369528079616173,0.435567162989726,0.231345411950625,0.3881419604116,0.493260095104096,0.277223392715762,0.418511472782762,0.501188361862184,0.207611005877188,0.160663976254185,0.334156687283414,0.217995432378428,0.344023375672232,0.459316222244416,0.245986887689533,0.35590283255151,0.453671800406825,0.24725776885092,0.23207209094464,0.397765348304564,0.278689483262308,0.355441615452151,0.486075504828797,0.234378033407646,0.23264899180011,0.364181680205039,0.273905363510506,0.315332659118238,0.413047278464736,0.200408734507169,0.262508054171322,0.35939243469471,0.242992434978852,0.261781308450497,0.407023306643129,0.0958918731835598,0.263226611911733,0.301358987033727
"65","ALGONQUIN",2,2,44,241,1.64,1.5,1.23,4.36,0.373916075204681,0.194126782968761,0.189276936552754,0.293244111932212,0.312825425143983,0.49689700879552,0.171129338271035,0.300371391419985,0.461323624750735,0.192551446327448,0.386972926785393,0.439766144990106,0.0986562209853101,0.312373164512442,0.326037251971043,0.188168508280762,0.286568705177631,0.355835457861792,0.175270744728393,0.386959653180792,0.393197351148292,0.08677459542703,0.422046893249703,0.356321993635426,0.134157047831756,0.280437102118511,0.413868843507616,0.223923200885935,0.369994394034209,0.517884856070088,0.227116738548167,0.416827575361169,0.527204220368424,0.0416557988190784,0.344053419560595,0.415191353649894,0.203839545184275,0.361094339359544,0.505942312921376,0.254558625299773,0.369334964975947,0.508860228583412,0.216891271295915,0.185511105262388,0.375465485224664,0.178548345326197,0.276807735321667,0.423963354613509,0.22654399494629,0.328742026097666,0.452243624337526,0.236767929730447,0.21127547217352,0.404064349280672,0.263133447918321,0.330454743513567,0.482440879382056,0.225948544951933,0.229566922554462,0.381736602687052,0.265660731137978,0.321604506076725,0.428230034241446,0.213587010678561,0.284555853091915,0.388353402259306,0.252346930484599,0.282521909085177,0.432894310993422,0.0875204449660023,0.281969611812336,0.322050138921966
"66","PLUSS_III",2,2,45,242,1.84,1.93,1.11,4.88,0.419515596571105,0.249776460753139,0.170810893962241,0.374083601835788,0.313811040582965,0.590584619771815,0.163531829871082,0.315694762753586,0.42679074264752,0.177306016545805,0.382193589974216,0.390284523595371,0.132505951517658,0.272276737301797,0.330284738708637,0.23543996786348,0.308823400140647,0.39751502130388,0.293993186829048,0.315282606253395,0.517723391059587,0.173430546761578,0.349742241870855,0.462603461249059,0.20711087207218,0.341499977565397,0.506215880707737,0.264567943983436,0.450893695244055,0.530351089904047,0.270797732348139,0.470797109219189,0.542885634020287,0.0731578178533244,0.380713015211452,0.438628698929921,0.234565381878894,0.387925979286333,0.506060864564969,0.279040640918482,0.399601529612134,0.506561214414748,0.205183803283302,0.153870099866942,0.336762585720343,0.225902239612204,0.352013873066505,0.463782599695912,0.25202462808569,0.352509022531031,0.460540058913474,0.252483985715535,0.222569216113641,0.403946521306969,0.280863789531655,0.350649216905125,0.486149887272663,0.240662458358495,0.235598872317289,0.376676018806769,0.287413230464312,0.312659604784842,0.423453823216632,0.226973084087542,0.274819177930778,0.366210750135984,0.248667421210602,0.255961369313948,0.408446741724469,0.0777958908118918,0.255350140056022,0.291752284624257
"67","SW4602Z",2,2,46,243,1.86,1.84,1.17,4.87,0.424075548707748,0.238128853775013,0.180043915257497,0.369449381858395,0.383328012939199,0.570844866070031,0.171743103470395,0.303362524438922,0.433915306346353,0.187837541277815,0.419482835895982,0.410757940246539,0.111733990390894,0.299764061080336,0.345178053284094,0.185830215867442,0.300297563528583,0.370502217800439,0.235462858792344,0.331972280317825,0.449521923202999,0.152854851078589,0.358210144338723,0.421055524396343,0.179835221199197,0.322145074163608,0.459606947801952,0.254401400030227,0.446336436170213,0.512791119107217,0.256581630683449,0.455228661369761,0.528505424681721,0.0592704708888463,0.36409417080085,0.409236504842901,0.212208844326707,0.381934259526716,0.482085363846156,0.2662571922566,0.420131467475069,0.491046330036439,0.188906877451049,0.163956953400301,0.313417701159509,0.210173877096057,0.33447999082674,0.421773685550775,0.237282273275877,0.333816679812362,0.430747505777187,0.243266519895795,0.209240987846147,0.387313938961271,0.275799948891624,0.356976156815816,0.482993391486169,0.234329253970835,0.23329633171536,0.352670785828456,0.275398521825483,0.302750803041014,0.411479632966406,0.228798479865671,0.261395071142717,0.360653318909716,0.272687022691465,0.284807084123972,0.408777777777778,0.0928844471118789,0.260265668767507,0.278604640385566
"68","NY0465",2,2,47,244,2.04,1.97,1.59,5.6,0.46511511793753,0.254953174965639,0.244675064324291,0.350194763908877,0.30964794013117,0.571031768386343,0.162182213508854,0.310390348497765,0.455426632664484,0.200615184175661,0.403158343428905,0.441933414097905,0.0899009302082752,0.338548609279287,0.363305049972156,0.157158022506835,0.294025347480764,0.361177039381153,0.20501618489939,0.367151182427246,0.428277543400699,0.116730005176649,0.422577335120588,0.406947431860927,0.150977781897168,0.296451892732684,0.456570497001241,0.21907595545201,0.378342328952858,0.507295447434293,0.227708563824923,0.369630217380427,0.531732252507273,0.0583437912056547,0.35723276965107,0.432699134404164,0.17875502720986,0.325077723645049,0.473697812995646,0.242477796391851,0.395543912062709,0.501057344830968,0.188564653764472,0.180759803921569,0.348761671335201,0.179027497433641,0.295872777606524,0.422667333812845,0.219760052171373,0.308377267632529,0.443081074349288,0.232552206076867,0.242741606614156,0.414077146528127,0.259954320717567,0.324595974376484,0.488643449419569,0.232753525926665,0.25024307274699,0.382031682729589,0.256899630786619,0.280048349060711,0.421089839382191,0.205991867061974,0.254870157891315,0.364377094823458,0.257299116219901,0.304405144694534,0.441177101065507,0.0731481891897134,0.264702967159715,0.269555242911644
"69","VERNAL",2,2,48,245,1.95,1.64,1.33,4.91,0.444595333322639,0.212245282712512,0.204665305378181,0.342199164337253,0.319367611693851,0.573707238114552,0.145365719569183,0.328199914133418,0.438676744303343,0.199327161846334,0.415398752773281,0.431335372069317,0.0767586300113228,0.379263606788007,0.388589349043055,0.138414615170683,0.312028546009394,0.36647400023597,0.170375229264316,0.415490994393373,0.398961576487783,0.0864210294559234,0.435963267921126,0.356301560559682,0.133806720564795,0.314228473998295,0.420616502894064,0.201687407018673,0.362963078848561,0.500212765957447,0.227239905957743,0.339014003113094,0.544397012359446,0.0793007751443427,0.377315438223482,0.425244064493267,0.172748635519586,0.329663812301414,0.48252345766439,0.226231778333607,0.377925256446651,0.484255032389896,0.195780586044073,0.179016981792717,0.360390697945845,0.167731360772355,0.301126255925018,0.41980485974294,0.210229192203843,0.306410671537493,0.454478115875849,0.211791780738751,0.196748240613397,0.390162273012007,0.241642271839765,0.306613338536078,0.480349364289663,0.211778797649049,0.191761968994976,0.356965453563894,0.253247782616082,0.292925085667021,0.449616670489536,0.220820847128176,0.301509750719703,0.411321593454988,0.251285501138654,0.258882584116176,0.432326881449257,0.0850884152222233,0.287340922441851,0.312499674525681
"70","NY1615",2,2,49,246,2.4,1.89,1.35,5.63,0.547194256397094,0.244599746540639,0.207742979143266,0.373159116531936,0.381528718235682,0.589336678296422,0.165637105417617,0.306630005202131,0.432469434397675,0.196633184390188,0.401913263776459,0.427493553996522,0.0839406046563867,0.353912043143117,0.387473695008646,0.160612117630227,0.341492538471085,0.394747714486639,0.243798379203241,0.320388195992459,0.462057319012791,0.139966958579002,0.385987851520903,0.420620389969824,0.202258903992239,0.282963410630614,0.48166472677351,0.231436066988138,0.40210706090947,0.511827023362536,0.266489926296067,0.365515358166599,0.555251370690456,0.0674609159094362,0.383555182674251,0.435905612916127,0.213306768876186,0.374280422136853,0.492983830172265,0.243982350037357,0.381228054023227,0.477368631031387,0.199284847135173,0.176431343370682,0.332581553454715,0.186564935856395,0.305985249478708,0.431979487272606,0.223229657030927,0.309280722874894,0.455084340016882,0.225999144029751,0.212846494148528,0.395936711181695,0.245535353505937,0.319558111447218,0.469668557513754,0.216776361748609,0.211729968465644,0.364199858945035,0.27048014126836,0.274381564040008,0.440585316012261,0.234643139094114,0.262326103790928,0.40174182908014,0.280806106666952,0.307956833322825,0.434834079398104,0.109407272890524,0.276844746948553,0.304911720344246
"71","NY1614",2,2,50,247,2.22,1.76,1.4,5.38,0.506154687167312,0.227775425350013,0.21543716355598,0.362199311037732,0.414522297458855,0.575078022015165,0.180921432946273,0.313196512685004,0.449519553100116,0.213329281763861,0.411718819077934,0.431133663230492,0.0840454811747674,0.357839620152994,0.365548667897652,0.149642415876023,0.32874124279733,0.379171848443394,0.22075881377776,0.337172000024564,0.444946205854719,0.114687836338325,0.402126797958158,0.398857392760008,0.191180794371083,0.295666382495027,0.463438626404032,0.220618821719042,0.371562630371297,0.509922037964122,0.264843993547061,0.34653929699842,0.556641314701236,0.0787355652773821,0.352573381762343,0.401823470351996,0.216701817740309,0.359251009459536,0.503634212305612,0.247052824798601,0.384554894164925,0.489725183391299,0.205273148653466,0.203710317460317,0.37921510270775,0.176509829783047,0.281137782066575,0.437896881240534,0.226088207453527,0.306484010682608,0.467678331742012,0.235242364137084,0.253443918349064,0.428196099428527,0.235308096757284,0.317989273052813,0.461470991852231,0.209624564848952,0.234828932353094,0.386259671601516,0.253835914915356,0.228883609104616,0.402331963778554,0.21697866425235,0.230481122204685,0.374982236488204,0.247392437766616,0.278044275774826,0.419960995150748,0.0821728932216759,0.264716309317845,0.276140014829461
